name,address,email,website,phone,postalCode
Veltlinerkeller,"Via dal Bagn 11, 7500 St. Moritz",veltlinerkeller@bluewin.ch,http://www.veltlinerkeller-stmoritz.ch/,+41818334009,7500
Hotel San Gian,"Via San Gian 23, 7500 St. Moritz",info@sangian.ch,http://www.sangian.ch/,+41818370909,7500
Trutz,"Via Engiadina 2, 7500 St. Moritz",,,+41818337030,7500
Restaurant Grissini im Crystal Hotel,7500 St. Moritz,stay@crystalhotel.ch,,+41818362626,7500
La Stalla,"Plazza dal Mulin 2, 7500 St. Moritz",info@lastalla-stmoritz.ch,http://www.lastalla-stmoritz.ch/,+41818375859,7500
Chamanna St. Moritz,"Via Engiadina, 7500 St. Moritz",Allegra@chamanna-stmoritz.ch,,+41818365000,7500
Acla,"Via dal Bagn 54, 7500 St. Moritz",,,+41818370707,7500
Arte,"Via Tinus 7, 7500 St. Moritz",hotel@arte-stmoritz.ch,http://www.arte-stmoritz.ch/,+41818375858,7500
The Mongolian,"Via San Gian 23, 7500 St. Moritz",info@sangian.ch,http://www.mongolian.ch/,+41818370909,7500
Hotel Nolda & San Gian,"Via Crasta 3, 7500 St. Moritz",info@nolda.ch,http://www.nolda.ch/,+41818330575,7500
Engiadina,"Via Dimlej 1, 7500 St. Moritz",,http://www.restaurant-engiadina.ch/,+41818333000,7500
Chasellas-Suvretta,"Via Suvretta 22, 7500 St. Moritz",,http://www.chasellas.ch/,+41818333854,7500
ROBERTO,"Via Tegiatscha 7, 7500 St. Moritz",ristoranteroberto@bluewin.ch,http://ristoranteroberto.menu2.ch/,+41818333022,7500
Chesa Chantarella Management AG,"Via Salastrains 10, 7500 St. Moritz",,,+41818333355,7500
Chesa Veglia,"Via Veglia 2, 7500 St. Moritz",,,+41818372800,7500
Dal Mulin,"Plazza dal Mulin 4, 7500 St. Moritz",,,+41818333366,7500
Le Mandarin,"Via Traunter Plazzas 6, 7500 St. Moritz",,,+41818369730,7500
Schweizerhof-Stübli,"Via dal Bagn 54, 7500 St. Moritz",,,+41818370707,7500
Restaurant Stüvetta,"Via Curtins 2, 7500 St. Moritz",,,+41818308383,7500
