name,address,email,website,phone,postalCode
Pizzeria Bacco,"Zugerstrasse 1, 6415 Arth",,,+41418551351,6415
Frohe Aussicht,6415 Arth,,,+41418551461,6415
Gartenlaube,"Zugerstrasse 15, 6415 Arth",gartenlaube@gmx.ch,,+41418551174,6415
La Cinquecento,"Bahnhofstrasse 1, 6415 Arth",,,+41415581936,6415
Spaghetteria-Pizzeria Ovesuvio Poststübli,"Klostermatt 19, 6415 Arth",,,+41418551255,6415
Theaterstubli,"Luzernerstrasse 7, 6415 Arth",,,+41418551512,6415
Restaurant Engel Ida Inderbitzin,"Gotthardstrasse 15, 6415 Arth",,,+41797492767,6415
Restaurant Rigi,"Gotthardstrasse 19, 6415 Arth",restaurant.rigi@hotmail.com,,+41418551319,6415
Rössli,"Gotthardstrasse 2, 6415 Arth",,,+41418551110,6415
Cafeteria Zentrum für aktives Alter Frohsinn AG,"Gotthardstrasse 33d, 6415 Arth",info@frohsinn-ag.ch,,+41418590377,6415
