name,address,email,website,phone,postalCode
Altavilla GmbH,"Hauptstrasse 181, 4466 Ormalingen",,http://www.altavilla-ormalingen.ch/,+41619814994,4492
Bistro Althaus,"Althausweg 34, 4497 Rünenberg",,,+41619811351,4492
Leimen-Stübli,"Leimen 240, 4493 Wenslingen",,,+41619910080,4492
MAGAZIN,"Schulgasse 2, 4460 Gelterkinden",,,+41619812160,4492
Rössli,"Hauptstrasse 70, 4493 Wenslingen",,,+41619910302,4492
Restaurant Rössli,"Rössligasse 13, 4467 Rothenfluh",,,+41619910189,4492
Restaurant Sage,"Sägeweg 119, 4450 Sissach",restaurant_sagi@bluewin.ch,,+41619919067,4492
Restaurant Säge + FoodTruck S1-Roll-In,"Säge 119, 4467 Rothenfluh",,,+41619919067,4492
Restaurant Schlussel,"Farnsburgerstrasse 34, 4466 Ormalingen",,,+41619812913,4492
Restaurant Schwyzerhüsli,"Schulgasse 16, 4460 Gelterkinden",,,+41619811224,4492
