name,address,email,website,phone,postalCode
Maison Blunt,"Gasometerstrasse 5, 8005 Zürich",,http://www.maison-blunt.ch/,+41432110033,8005
LY'S ASIA,"Zahnradstrasse 21, 8005 Zürich",contact@lys-asia.ch,https://www.lys-asia.ch/,+41449990808,8005
SAMSES,"Langstrasse 231, 8005 Zürich",info@samses.ch,http://www.samses.ch/,+41444401313,8005
MAAG Music & Arts AG,"Hardstrasse 219, 8005 Zürich",info@bymaag.ch,https://bymaag.ch/,+41444442626,8005
Restaurant Lunch 5 GmbH,"Förrlibuckstrasse 62, 8005 Zürich",info@lunch-5.ch,http://www.lunch-5.ch/,+41442715151,8005
Puls 5 Event Management,"Giessereistrasse 18, 8005 Zürich",info@puls5.ch,http://www.puls5.ch/,+41445441082,8005
Brasserie zum Vorbahnhof,"Konradstrasse 1, 8005 Zürich",,,+41442720100,8005
naanu take&eat / restaurant,"Pfingstweidstrasse 104, 8005 Zürich",naanu@naanu.ch,http://www.naanu.ch/,+41442711012,8005
Ristorante Toscano Im Puls 5,"Giessereistrasse 18, 8005 Zürich",,,+41438182262,8005
EQUINOX Restaurant,"Turbinenstrasse 20, 8005 Zürich",,,+41446303030,8005
Casa Aurelio,"Langstrasse 209, 8005 Zürich",,https://casaaurelio.ch/de,+41442727744,8005
TANT PIS,"Konradstrasse 73, 8005 Zürich",kontakt@tantpis.ch,http://www.tantpis.ch/,+41442711241,8005
Yoshino,"Hafnerstrasse 9, 8005 Zürich",,https://www.yoshino.ch/,+41442712222,8005
Costa Brava,"Limmatstrasse 267, 8005 Zürich",info@costabrava-zuerich.com,https://www.costabrava-zuerich.com/,+41442722771,8005
El Luchador,"Konradstrasse 69, 8005 Zürich",,http://www.elluchador.ch/,+41442717200,8005
Restaurant Viadukt,"Viaduktstrasse 69, 8005 Zürich",,https://www.netz-werk.ch/,+41432041899,8005
LS Test 1,"Förrlibuckstrasse 62, 8005 Zürich",,https://www.google.com/search?q=string+counter+online&rlz=1C1GCEA_enCH942CH942&oq=string+counter+&aqs=chrome.1.69i57j0i512j0i22i30l3j0i10i22i30j0i22i30j0i10i22i30j0i22i30j0i10i22i30.4173j0j7j0i22i30j0i10i22i30.4173j0j7j0i22i30j0i10&sourceid=chrome&ie=UTF-8,,8005
Pinatubo Restaurant,"Klingenstrasse 33, 8005 Zürich",info@pinatubo.ch,https://www.pinatubo.ch/,+41442737670,8005
Himalaya Tibetan Restaurant,"Ackerstrasse 52, 8005 Zürich",info@himalaya-restaurant.ch,http://www.himalaya-restaurant.ch/,+41445504400,8005
3 Brüder Ristorante Pizzeria GmbH,"Limmatstrasse 125, 8005 Zürich",,,+41442732848,8005
Babo's Restaurant,"Langstrasse 192, 8005 Zürich",,,+41445428681,8005
Spaghetti Pomodoro - Il Gallo,"Hardstrasse 324, 8005 Zürich",danilo.guzzone@spaghettipomodoro.ch,,+41442710240,8005
Wesley's Kitchen,"Josefstrasse 48, 8005 Zürich",info@wesleys-kitchen.ch,,+41445428891,8005
Brisket Southern BBQ & Bar,"Pfingstweidstrasse 6, 8005 Zürich",,,+41442412020,8005
Frau Gerolds Garten,"Geroldstrasse 23A, 8005 Zürich",info@fraugeroldsgarten.ch,,+41789716764,8005
Friends Corner,"Josefstrasse 146, 8005 Zürich",,,+41438182204,8005
Riviera Pizzeria,"Langstrasse 212, 8005 Zürich",,,+41433213400,8005
Yooji's Josef,"Josefstrasse 112, 8005 Zürich",,http://www.yoojis.com/,+41442717373,8005
Ambrosi,"Viaduktstrasse 37, 8005 Zürich",info@ambrosi.ch,,+41439603606,8005
Aubrey,"Schiffbaustrasse 10, 8005 Zürich",info@aubrey.ch,,+41444400020,8005
Aya,"Hardstrasse 260, 8005 Zürich",info@aya-bar.ch,,+41442718008,8005
Brasserie Bernoulli,"Hardturmstrasse 261, 8005 Zürich",info@brasseriebernoulli.ch,,+41445638737,8005
LaSalle,"Schiffbaustrasse 4, 8005 Zürich",info@lasalle-restaurant.ch,,+41442587071,8005
