name,address,email,website,phone,postalCode
Hotel-Restaurant Eierhals Royal,"Hauptseestrasse 61, 6315 Morgarten",info@hotel-eierhals.ch,https://www.hotel-eierhals.ch/,+41417545050,6315
Raten,"Ratenstrasse, 6315 Alosen",,http://www.restaurant-raten.ch/,+41417502250,6315
Hotel Restaurant Morgarten,"Sattelstrasse 1, 6315 Morgarten",info@hotel-morgaren.ch,http://www.hotel-morgarten.ch/,+41417501291,6315
Ferienhaus Gottschalkenberg,"Gottschalkenberg 1, 6315 Alosen",,http://www.gottschalkenberg.ch/,+41417502161,6315
Gasthaus zum Rössli,"Mitteldorfstrasse 1, 6315 Oberägeri",info@zumroessli.ch,http://www.zumroessli.ch/,+41417501236,6315
Restaurant Buechwäldli,"Hauptseestrasse 131, 6315 Morgarten",info@buechwaeldli.ch,http://www.buechwaeldli.ch/,+41417501294,6315
Bergwirtschaft Kistenpass,"Schneitstrasse 120, 6315 Oberägeri",kistenpassbergwirt@bluewin.ch,,+41417500113,6315
Hirschen,"Morgartenstrasse 1, 6315 Oberägeri",hirschen.oberaegeri@bluewin.ch,,+41417501619,6315
Wanderhütte Grümel,6315 Oberägeri,,,+41417501087,6315
Bären,"Hauptstrasse 6, 6315 Oberägeri",,,+41417501244,6315
Aegerisee,"Hauptstrasse 60, 6315 Oberägeri",,,+41417501557,6315
Barolino,"Hauptstrasse 11, 6315 Oberägeri",,,+41417504420,6315
Morgarten,"Sattelstrasse 1, 6315 Morgarten",,,+41417501291,6315
Ochsen,"Hauptstrasse 2, 6315 Oberägeri",,,+41417501214,6315
Restaurant Chnusperhüsli,"Morgartenstrasse 7, 6315 Oberägeri",restaurant@chnusperhuesli-oberaegeri.ch,,+41775331461,6315
Caruso Catering,"Hauptstrasse 2, 6315 Oberägeri",,,+41417501214,6315
Falken Take Away,"Hauptstrasse 22, 6315 Oberägeri",info@falkentakeaway.ch,,+41779882577,6315
Bergbeizli St.Jost,"Tschuppeln, 6315 Morgarten",,,+41797229533,6315
Seebeizli Studenhütte,"Seestrasse, 6315 Oberägeri",,,,6315
Vinoro Lounge & Vinothek GmbH,"Hauptstrasse 29, 6315 Oberägeri",,,+41797098733,6315
