name,address,email,website,phone,postalCode
Café L'Evêché,"Rue Louis-Curtat 4, 1005 Lausanne",,http://www.leveche.ch/public/index.php,+41213239323,1005
Chez Xu 1,"Rue du Tunnel 10, 1005 Lausanne",,,+41213124087,1005
L'étoile blanche,"Avenue du Tribunal-Fédéral 1, 1005 Lausanne",,,+41213512460,1005
La Couronne d'Or,"Rue des Deux-Marchés 13, 1005 Lausanne",,,+41213113817,1005
Café Restaurant Le Tandem,"Avenue des Mousquines 1, 1005 Lausanne",,,+41213233204,1005
le Lapin Vert,"Ruelle du Lapin-Vert 2, 1005 Lausanne",,,+41213121317,1005
Café de Béthusy Thankavadivel,"Avenue de Béthusy 27, 1005 Lausanne",,,+41213128858,1005
Java,"Rue Marterey 36, 1005 Lausanne",,,+41213213837,1005
L'Antica Trattoria,"Rue Marterey 9, 1005 Lausanne",,,+41213121933,1005
Restaurant Dalat,"Place du Vallon 5, 1005 Lausanne",,,+41213124368,1005
Restaurant de l'Ours,"Rue du Bugnon 2, 1005 Lausanne",,,+41213126869,1005
SUD Simplement Gourmand,"Avenue du Théâtre 1, 1005 Lausanne",,,+41213208383,1005
Tribeca,"Place de la Riponne 4, 1005 Lausanne",info@tribeca-lausanne.ch,,+41213111133,1005
L'AO,"Pont Bessières 3, 1005 Lausanne",,,+41213237314,1005
Lausanne-Moudon,"Rue du Tunnel 20, 1005 Lausanne",,,+41213290471,1005
Le Bellini's,"Rue de la Barre 5, 1005 Lausanne",,,+41213512440,1005
Pomodoro della Nona,"Rue Louis-Curtat 6, 1005 Lausanne",,,+41213122616,1005
Restaurant Il Ghiotto,"Rue Cité-Devant 6, 1005 Lausanne",,,+41213120757,1005
Restaurant La Bohème,"Rue du Tunnel 1, 1005 Lausanne",,,+41213129090,1005
Broadway Av.,"Place du Tunnel 9, 1005 Lausanne",,,+41213230009,1005
Sidewalk Café,"Place du Tunnel 9, 1005 Lausanne",,,+41213238008,1005
à la Bossette,"Place du Nord 4, 1005 Lausanne",,,+41213201585,1005
A La Pomme de Pin,"Rue Cité-Derrière 11, 1005 Lausanne",,,+41213234656,1005
Brasserie du Château,"Place du Tunnel 1, 1005 Lausanne",,,+41213126011,1005
Gymnase du Bugnon,"Rue du Bugnon 5, 1005 Lausanne",,,+41213163685,1005
Naville Café Presse Lausanne Maternite,"Avenue Pierre-Decker 3, 1005 Lausanne",,,+41213111040,1005
Bundalp,"Bundalp 1005, 3723 Kiental",info@bundalp.ch,,+41336761192,1005
Restaurant le Rossignol,"Avenue du Léman 36, 1005 Lausanne",,https://www.restaurantlerossignol.ch/,+41217280956,1005
Non Solo,"Avenue du Tribunal-Fédéral 5, 1005 Lausanne",info@non-solo.ch,,+41213111612,1005
Ristorante Amici,"Rue Dr César-Roux 5, 1005 Lausanne",,,+41213115125,1005
Le Théâtre Restaurant,"Avenue du Théâtre 12, 1005 Lausanne",rest.theatre@bluewin.ch,,+41213515115,1005
