name,address,email,website,phone,postalCode
Hotel Herisau / Restaurant MOO,"Bahnhofstrasse 14, 9100 Herisau",info@hotelherisau.ch,http://www.hotelherisau.ch/,+41713548383,9100
Sportzentrum Herisau,"Kasernenstrasse 71, 9100 Herisau",info@sportzentrum-herisau.ch,http://www.sportzentrum-herisau.ch/,+41713533000,9100
Bistro Steig,"Industriestrasse 28, 9100 Herisau",bistro-steig@gmx.ch,http://www.bistro-steig.ch/,+41713517940,9100
Gasthaus Markplatz,"Zeughausstrasse 10, 9100 Herisau",info@gasthausmarktplatz.ch,http://www.gasthausmarktplatz.ch/,+41713523212,9100
fiore caffè e bar,"Arthur-Schiess-Strasse 2, 9100 Herisau",fiore-herisau@bluewin.ch,https://www.fiore-herisau.ch/,+41713514040,9100
Knöpfel's Oberdorfkafi,"Oberdorfstrasse 8, 9100 Herisau",info@beckschlaepfer.ch,http://www.beckschlaepfer.ch/,+41713511480,9100
Amadeus Bar,"Kasernenstrasse 40, 9100 Herisau",,,+41713501348,9100
Pizzeria da Toni,"Schmiedgasse 1A, 9100 Herisau",,,+41715441111,9100
Restaurant Kronenbräu,"Alpsteinstrasse 15, 9100 Herisau",,,+41713513128,9100
Restaurant Pizzeria Schiff,"Gossauerstrasse 83, 9100 Herisau",,,+41713516513,9100
Restaurant Ebnet,"Ebnetstrasse 1, 9100 Herisau",restaurant.ebnet@altersbetreuung.ch,,+41713547590,9100
Restaurant Park,"Kasernenstrasse 91, 9100 Herisau",info@altersbetreuung.ch,,+41713547509,9100
Restaurant Rägäbogä,"Krombach 3, 9100 Herisau",,,+41713538343,9100
Adler Buchenstr.,"Buchenstrasse 34, 9100 Herisau",,,+41713511090,9100
Bären,"Sturzenegg 2156, 9100 Herisau",,,+41713512356,9100
Buchschachen Sternen,"Buechschachen 2227, 9100 Herisau",,,+41713512043,9100
café restaurant catering dreischiibe,"Gossauerstrasse 91, 9100 Herisau",cafe@dreischiibe.ch,,+41713538070,9100
Friedeck,"Degersheimerstrasse 33, 9100 Herisau",,,+41713511434,9100
Glattmühle,"Schwellbrunnerstrasse 2468, 9100 Herisau",,,+41713512157,9100
Harmonie,"Postfach, 9100 Herisau",,,+41713511009,9100
Hirschen,"Obere Bleichi 2217, 9100 Herisau",,,+41713851688,9100
Hörnli Ramsen,"Ramsen 2636, 9100 Herisau",,,+41713514763,9100
Kunzenmoos,"Schwellbrunnerstrasse 2467, 9100 Herisau",,,+41713511752,9100
La Forchetta,"Kasernenstrasse 2, 9100 Herisau",,,+41715588141,9100
Lotusblume Chinarestaurant,"Alpsteinstrasse 49, 9100 Herisau",,,+41713513035,9100
Ramsenhof,"Ramsen 2622, 9100 Herisau",,,+41713511355,9100
Rathaus,"Oberdorfstrasse 4b, 9100 Herisau",,,+41713511437,9100
Rebstock,"Neue Steig 2, 9100 Herisau",,,+41713513222,9100
Rechberg,"Rechberg 2288, 9100 Herisau",,,+41713511941,9100
Restaurant Engel,"Degersheimerstrasse 76, 9100 Herisau",info@engel.rest,,+41713511877,9100
Restaurant Freihof,"Spittel 6, 9100 Herisau",,,+41713511830,9100
Restaurant Mühlebühl,"Mühlebühl 1, 9100 Herisau",,,+41713512162,9100
Ristorante Pomodoro,"Bahnhofstrasse 17, 9100 Herisau",,,+41713511333,9100
Schlössli,"Schlossstrasse 36, 9100 Herisau",,,+41713513153,9100
Schmiedstube,"Buchenstrasse 24, 9100 Herisau",,,+41713524926,9100
Sedel,"Sedel 5727, 9100 Herisau",,,+41713511674,9100
Sternen,"Schwänberg 2688, 9100 Herisau",,,+41713511916,9100
