name,address,email,website,phone,postalCode
Alpfrieden,3992 Bettmeralp,mail@alpfrieden.ch,http://www.alpfrieden.ch/,+41279272232,3992
Lusa und Heidy's Stübli,3992 Bettmeralp,,http://www.lusa.ch/,+41279272424,3992
Hotel-Restaurant Panorama Bettmeralp AG,"Postfach, 3992 Bettmeralp",info@panoramabettmeralp.ch,http://www.panorama-bettmeralp.ch/,+41279271375,3992
Castello,3992 Bettmeralp,,,+41279274598,3992
Hotel Garni le Postillion,3992 Bettmeralp,,http://www.lepostillion.ch/,+41279273400,3992
Hotel Bettmerhof,"Hauptstrasse 157, 3992 Bettmeralp",hotel@bettmerhof.ch,http://www.bettmerhof.ch/,+41279286210,3992
Albi's Mountain Rock Café,"Hauptstrasse 118, 3992 Bettmeralp",,,+41279273449,3992
Restaurant Alpina Bettmeralp AG,3992 Bettmeralp,,http://www.alpina-bettmeralp.ch/,+41279271208,3992
Restaurant Gläcktricka,"Hauptstrasse 40, 3992 Bettmeralp",,,+41797395325,3992
Walliserstube,"Seestrasse 24, 3992 Bettmeralp",restaurant.walliserstube@bluewin.ch,,+41279271044,3992
Aletsch,3992 Bettmeralp,info@hotel-aletsch.ch,,+41279271556,3992
Heidy's Stübli,3992 Bettmeralp,,,+41279272424,3992
Panorama Restaurant Bettmerhorn,"Hauptstrasse, 3992 Bettmeralp",bettmerhorn@aletschbahnen.ch,,+41279284191,3992
Panorama-Restaurant Bettmerhorn,"Verwaltungsgebaeude ABM, 3992 Bettmeralp",,,,3992
Imhof Beat,3992 Bettmeralp,,https://www.cafe-imhof.ch/,+41279271888,3992
Battmer Hitta,"Bargeralpa, 3992 Bettmeralp",info@bettmeralp.ch,,+41279271170,3992
Gletscherstube,"beim Märjelensee am Grossen Aletschgletscher, 3992 Bettmeralp",,,+41279714783,3992
Kreuzer Armand und Heidy,3992 Bettmeralp,info@lusa.ch,,+41279272424,3992
PiccoBello,"Hauptstrasse 157, 3992 Bettmeralp",,,+41279286210,3992
Waldhaus,3992 Bettmeralp,,,+41279272717,3992
