name,address,email,website,phone,postalCode
Hôtel Jean-Jacques Rousseau,"Promenade JJ Rousseau 1, 2520 La Neuveville",info@jjrousseau.ch,http://www.jjrousseau.ch/,+41327523652,3233
BeachIN GmbH,"Rämismatte 7, 3232 Ins",sonne@beachin.ch,https://beachin.ch/,+41323120066,3233
Carnotzet,"Rue de la Gare 20, 2525 Le Landeron",info@carnotzet.ch,http://www.carnotzet.ch/,+41327512912,3233
Nemours Restaurant,"Ville 6, 2525 Le Landeron",info@nemourslanderon.ch,https://www.nemourslanderon.ch/,+41325255966,3233
BOUTTIER Ludovic Crêperie du Feu Rouge,"Route de Neuchâtel 1, 2525 Le Landeron",,http://lefeurouge.ch/,+41327513394,3233
Café Restaurant L'Escarbot,"Ville 32, 2525 Le Landeron",,http://www.escarbot.ch/,+41327517282,3233
Rasthof-Platanenhof,"Platanenstrasse 1, 3236 Gampelen",info@rasthof-platanenhof.ch,http://www.rasthof-platanenhof.ch/,+41323127051,3233
"Café l'Aquarium, Ridvan Gutaj","Ville 12, 2525 Le Landeron",,https://www.j3l.ch/fr/P73251/restaurant-l-aquarium,+41327513828,3233
Amthaus,"Amthausgasse 5, 3235 Erlach",,https://restaurant-zum-amthaus-switzerland.food96.com/,+41323381690,3233
Pizzeria Bistro 10,"Moosgasse 4, 3232 Ins",,,+41323131217,3233
Restaurant Antica Roma,"Rue Saint-Maurice 13, 2525 Le Landeron",agron850@hotmail.com,,+41327515049,3233
"Restaurant de la Poste, Gutaj & Cie","Rue de la Gare 7, 2525 Le Landeron",info@pizzeria_delaposte.ch,http://www.pizzeria-delaposte.ch/,+41327513166,3233
Cabane du Pêcheur,"Heidenweg 6, 3235 Erlach",,,+41323387210,3233
Hotel Kreuz Ins,"Dorfplatz 7, 3232 Ins",,,+41323135208,3233
La Capitainerie SA,"Rue du Port 5, 2525 Le Landeron",info@capitainerie.ch,,+41327515208,3233
de la Plage,"Chemin de la Plage 10, 2520 La Neuveville",,,+41327516762,3233
Du Port,"Heidenweg 10, 3235 Erlach",,,+41323381635,3233
Kreuz,"Dorfstrasse 8, 3238 Gals",,,+41323382414,3233
La Lagune,"Route de la Piscine, 2525 Le Landeron",,,+41327512688,3233
Marshall Pub,"Faubourg 7, 2525 Le Landeron",,,+41327518717,3233
Pizzeria Margherita,"Im Städtchen 24, 3235 Erlach",,,+41323382555,3233
Restaurant Le Verger,"Le Verger 2, 2075 Thielle",,,+41327530559,3233
Strand,"Erlachstrasse 2, 3234 Vinelz",,,+41323381124,3233
Restaurant des Trois Lacs,"Le Verger 1, 2075 Thielle",,,+41327557575,3233
Restaurant Bären,"Dorfplatz 12, 3232 Ins",marilufrade@hotmail.com,,+41323131075,3233
Restaurant Rothaus,"Rothausstrasse 81, 3236 Gampelen",,,+41323132423,3233
Restaurant St. Tropez,"Seestrandweg 12, 3234 Vinelz",st.tropez.vinelz@gmail.com,,+41323383232,3233
Bar-Restaurant-Discothèque SALOON,"Route de Neuchâtel 50, 2525 Le Landeron",,,+41327610272,3233
Ha'vanna Café Snack Bar,"Rue de la Gare 7B, 2525 Le Landeron",,,+41325349549,3233
Restaurant - Bar Rössli,"Dorfstrasse 2, 3232 Ins",,,+41323131564,3233
Restaurant Camping,"Résidence les Pêches, 2525 Le Landeron",,,+41327511086,3233
Restaurant Froheim O Transmontano Mansinho Faria,"Müntschemiergasse 28, 3232 Ins",,,+41323132255,3233
Restaurant zum Wilden Mann,"Dorfstrasse 29, 3232 Ins",,,+41323135328,3233
Salvi-Beck KLG,"Im Städtchen 26, 3235 Erlach",salvi-beck@bluewin.ch,,+41323381152,3233
gemeinde keller erlach & rebgut hasenlauf,"Im Städtchen, 3235 Erlach",hasenlauf@bluewin.ch,http://www.hasenlauf-rebgut.ch/,+41796041771,3233
Pizzeria Le Royal,"Rue de la Gare 8, 2525 Le Landeron",,,+41327514004,3233
Bar La Promise Cuitee,"Rue Saint-Maurice 13, 2525 Le Landeron",bar.promise.cuitee@gmail.com,,,3233
BombayDelice,"Neuenburgstrasse 2, 3236 Gampelen",info@bombaydelice.com,,+41323134147,3233
Bistro Barengraben,"Im Städtchen 19, 3235 Erlach",cu.herren@bluewin.ch,,+41323387242,3233
Café-Konditorei Mona GmbH,"Im Städtchen 14, 3235 Erlach",,,+41323385020,3233
Frohheim,"Müntschemiergasse 28, 3232 Ins",Frohheim@freesurf.ch,,+41323131542,3233
SiNas Place of light,"Im Städtchen 12, 3235 Erlach",,,+41763309315,3233
Strand,"Erlachstrasse 2, 3012 Bern",,,+41323381124,3233
Sun Sea Bar Vinelz,"Ländteweg 16, 3234 Vinelz",,,+41797061099,3233
The Federal,"Faubourg 1, 2525 Le Landeron",,,+41327513222,3233
Zum wilden Mann,"Dorfstrasse 29, 3232 Ins",info@zumwildema.ch,,+41323135328,3233
Rybarczyk Pamela (-Schneider),"Erlachstrasse 2, 3234 Vinelz",,,+41323381124,3233
Aebi Suisse Service- und Handelsorganisation SA,"Platanenstrasse 1, 3236 Gampelen",info@aebisuisse.ch,http://www.aebisuisse.ch/,+41323127030,3233
Domaine Angelrath,"Rue de la Gare 20, 2525 Le Landeron",cave@angelrath.ch,http://www.angelrath.ch/,+41325350711,3233
Muttner,"Rue des Bornelets 18a, 2525 Le Landeron",,,+41327516749,3233
