name,address,email,website,phone,postalCode
del Popolo,"Via San Gottardo 65, 6828 Balerna",,,+41916834089,6828
Ristorante Stazione,"Via Stazione 34, 6828 Balerna",,,+41916820505,6828
Cerutti Il Caffé,"Via San Gottardo 56A, 6828 Balerna",,,+41916821242,6828
Byblos Pub,"Via Vincenzo Vela 6, 6828 Balerna",,,+41916832409,6828
ENI,"Via Passeggiata 28, 6828 Balerna",,,+41916820984,6828
Grotto Sant'Antonio,"Viale Attilio Tarchini 26, 6828 Balerna",grotto.st.antonio@gmail.com,,+41916830708,6828
Il Mattarello,"Via San Gottardo 111, 6828 Balerna",,,+41916900496,6828
Osteria Palapenz,"Via Passeggiata 28c, 6828 Balerna",,,+41916834528,6828
Passeggiata,"Via Passeggiata 5, 6828 Balerna",,,+41916820568,6828
Rendez-vous,"Via San Gottardo 56a, 6828 Balerna",,,+41916834080,6828
Manora Restaurant,"Via San Gottardo 56A, 6828 Balerna",,,+41916975699,6828
Pizzeria Calimero,"Via San Gottardo 138, 6828 Balerna",calimerogroupsagl@gmail.com,,+41916826396,6828
Mery's Pizza,"Via San Gottardo 100, 6828 Balerna",meryspizza@hotmail.com,,+41916826560,6828
Ristorante Bien-Etre,"Via San Gottardo 80, 6828 Balerna",info@ristorantebienetre.ch,,+41912362412,6828
ZD Gestioni Sagl,"Via San Gottardo 100, 6828 Balerna",,,+41916821910,6828
Crotto dei Tigli,"Viale Attilio Tarchini 53, 6828 Balerna",,,+41916833081,6828
Pizzeria Ciresa,"Via Passeggiata 28, 6828 Balerna",,,+41916833177,6828
Ristorante La Meridiana,"Via San Gottardo 102, 6828 Balerna",,,+41916820748,6828
Stazione di Servizio Tamoil Balerna,"Via San Gottardo 12, 6828 Balerna",,,+41916831188,6828
Ticin food,"Via delle Fornaci 8a, 6828 Balerna",,,+41791570781,6828
