name,address,email,website,phone,postalCode
les Mazots,"Route du Col de la Croix 68, 1865 Les Diablerets",lesmazots@diablerets.com,http://www.lesmazots.ch/,+41244921023,1865
Snack Mazots,"Route du Col de la Croix, 1865 Les Diablerets",pittier.david@bluewin.ch,,+41793038975,1865
Hôtel-Restaurant Les Lilas,"Route du Pillon 125, 1865 Les Diablerets",,http://hotel-les-lilas.ch/home,+41244923134,1865
Restaurant Chez Lacroix,"Rue de la Gare 36, 1865 Les Diablerets",lacroix@bluewin.ch,http://www.chezlacroix.ch/,+41244923144,1865
Botta Glacier 3000,1865 Les Diablerets,,,+41244920931,1865
L'Ormonan,"Rue des Ormonts 4, 1865 Les Diablerets",,,+41244923838,1865
Restaurant Col du Pillon,"Route du Pillon 251, 1865 Les Diablerets",restaurant-col-du-pillon@bluewin.ch,,+41244921000,1865
Hotel Restaurant du Lac Retaud,"Route du Lac Retaud 4, 1865 Les Diablerets",contact@lacretaud.ch,,+41244921368,1865
Auberge de la Poste,"Rue de la Gare 8, 1865 Les Diablerets",,,+41244923124,1865
La Couronne,"Route du Pillon 123, 1865 Les Diablerets",la_couronne@bluewin.ch,,+41244923175,1865
La Marmotte,"Chemin du Vernex 9, 1865 Les Diablerets",sleep@hotel-les-sources.ch,,+41244920100,1865
La Potiniere,"Route du Col de la Croix 7, 1865 Les Diablerets",info@lapotiniere.ch,,+41244921217,1865
Tea-Room Le Muguet,"Rue de la Gare 15, 1865 Les Diablerets",info@le-muguet.ch,,+41244922642,1865
BAR L'900 Thuillard,"Rue de la Gare 2, 1865 Les Diablerets",,,+41244924000,1865
Hôtel Les Sources,"Chemin du Vernex 9, 1865 Les Diablerets",sleep@hotel-les-sources.ch,http://www.hotel-les-sources.ch/,+41244920100,1865
Glacier 3000 Bergbahn Luftseilbahn,1865 Les Diablerets,,,+41848003000,1865
Glacier 3000 Télépherique,1865 Les Diablerets,,,+41848003000,1865
