name,address,email,website,phone,postalCode
XL Bowling,"Rue Louis-J.-Chevrolet 50, 2300 La Chaux-de-Fonds",,http://www.xlbowling.ch/,+41329259624,2300
Au détour,"Rue du Progrès 37, 2300 La Chaux-de-Fonds",,http://www.audetour.ch/,+41329140161,2300
Bach & Buck,"Rue de la Serre 97, 2300 La Chaux-de-Fonds",,https://www.creperie-bach-buck.ch/,+41329135376,2300
Pizza Rapido,"Rue Alexis-Marie-Piaget 1, 2300 La Chaux-de-Fonds",,http://www.pizzarapido.ch/,+41329688484,2300
Hôtel Resto Bar chez Gilles,"Rue du Premier-Mars 7, 2300 La Chaux-de-Fonds",info@chezgilles.ch,,+41329682832,2300
Grand Hôtel Les Endroits,"Boulevard des Endroits 96, 2300 La Chaux-de-Fonds",contact@hotel-les-endroits.ch,,+41329250250,2300
Café de l'Univers,"Rue du Parc 37, 2300 La Chaux-de-Fonds",,,+41329134017,2300
Ferme des Brandt,"Les Petites-Crosettes 6, 2300 La Chaux-de-Fonds",,http://www.fermedesbrandt.ch/,+41329685989,2300
Restaurant du Chevreuil,"Les Grandes-Crosettes 13, 2300 La Chaux-de-Fonds",,,+41329134092,2300
Café Show,"Rue du Versoix 4, 2300 La Chaux-de-Fonds",,,+41329687634,2300
Brasserie de l'Etoile,"Rue Fritz-Courvoisier 24, 2300 La Chaux-de-Fonds",,,+41329682954,2300
Auberge de La Ferme Droz-dit-Busset,"Boulevard des Eplatures 58, 2300 La Chaux-de-Fonds",contact@fermedrozditbusset.ch,http://www.fermedrozditbusset.ch/,+41329226238,2300
Teppan-Yaki,"Rue de la Croix-Fédérale 35, 2300 La Chaux-de-Fonds",,http://teppanyaki-cdf.ch/,+41329688897,2300
Dino's Italia Pizzeria,"Rue de l'Hôtel-de-Ville 39, 2300 La Chaux-de-Fonds",,,+41329684998,2300
Brasserie de la Fontaine,"Avenue Léopold-Robert 17, 2300 La Chaux-de-Fonds",,https://brasserie-fontaine.ch/,+41325344985,2300
Hôtel-Restaurant Maison Monsieur,"Les Côtes-du-Doubs 15, 2300 La Chaux-de-Fonds",info@maisonmonsieur.ch,http://www.maisonmonsieur.ch/,+41764415182,2300
Citerama,"Espacité 1, 2300 La Chaux-de-Fonds",,https://www.j3l.ch/fr/P47901/cafe-restaurant-citerama,+41329131243,2300
