name,address,email,website,phone,postalCode
café restaurant la gare,"Place de la Gare 2, 1096 Cully",info@lagarecully.ch,http://www.lagarecully.ch/,+41217992124,1096
de la Poste,"Place de l'Hôtel-de-Ville 3, 1096 Cully",,https://www.restaurant-poste-cully.ch/,+41217991154,1096
la Cambuse,"Route de Moratel 8, 1096 Cully",,,+41217992279,1096
Auberge du Raisin,"Place de l'Hôtel-de-Ville 1, 1096 Cully",info@aubergeduraisin.ch,,+41217992131,1096
Restaurant L'Atelier Sàrl,"Route de Vevey 51, 1096 Cully",contact@atelier-restaurant.ch,,+41217991088,1096
Hotel Restaurant Au Major Davel,"Place d'Armes 8, 1096 Cully",,,+41215521950,1096
la Grappe d'Or,"Rue de la Gare 7, 1096 Cully",,,+41217991730,1096
LA-PIZZA.CH,"Route de Lausanne 16, 1096 Cully",colombini@la-pizza.ch,,+41217991814,1096
Made in Italy,"Rue du Temple 7, 1096 Cully",,,+41787283339,1096
Vermorel Jean-Luc,"Place de la Gare 2, 1096 Cully",,,+41217992124,1096
