name,address,email,website,phone,postalCode
Pfauen Das Zentrum für Pflege und Betreuung,"Quellenstrasse 5, 5330 Bad Zurzach",info@pfauen.swiss,http://www.pfauen.swiss/,+41562650100,5323
Achenberg,"Achenberghof 322, 5330 Bad Zurzach",,,+41562492430,5323
Restaurant HÖFLI,"Quellenstrasse 1, 5330 Bad Zurzach",,,+41562695078,5323
Restaurant Zurzacherhof,"Dr. Martin Erb Strasse 5, 5330 Bad Zurzach",,,+41562652454,5323
Hotel zur Post,"Hauptstrasse 61, 5330 Bad Zurzach",,,+41562696600,5323
Pizza Jet,"Hauptstrasse 43, 5330 Bad Zurzach",joaoc_04@hotmail.com,,,5323
Therme Bistro,"Dr. Martin Erb Strasse 11, 5330 Bad Zurzach",info@thermalquelle.ch,,+41562652785,5323
Vital Boutique Hotel Zurzacherhof,"Dr. Martin Erb Strasse 5, 5330 Bad Zurzach",info@zurzacherhof.ch,,+41562652725,5323
Amarone,"Hauptstrasse 38, 5330 Bad Zurzach",info@ristoranteamarone.ch,,+41763881167,5323
Amarone Ristorante Pizzeria,"Hauptstrasse 38, 5330 Bad Zurzach",Info@ristoranteamarone.ch,,+41562490461,5323
Arlecchino,"Hauptstrasse 38, 5330 Bad Zurzach",,,+41562490461,5323
Gasthof zur Waag,"Hauptstrasse 25, 5330 Bad Zurzach",info@gasthof-zur-waag.ch,,+41562493322,5323
L'isola Da Maurizio,"Hauptstrasse 47, 5330 Bad Zurzach",,,+41562470138,5323
Panoramarestaurant,"Quellenstrasse 30, 5330 Bad Zurzach",info@thermalquelle.ch,,+41562652719,5323
ParkGrill,"Badstrasse 44, 5330 Bad Zurzach",info@park-hotel-zurzach.ch,,+41562698811,5323
Schwert da Gennaro e Gabriela,"Schwertgasse 13, 5330 Bad Zurzach",,,+41562492330,5323
sel's shop GmbH,"Bahnhofstrasse 5, 5330 Bad Zurzach",,,+41562490808,5323
Thermalquellen Hotel AG,"Dr. Martin Erb Strasse 11, 5330 Bad Zurzach",info@thermalquelle.ch,,+41562652222,5323
Parkhotel Bad Zurzach,"Badstrasse 44, 5330 Bad Zurzach",info@parkhotel-bad-zurzach.ch,http://www.parkhotel-bad-zurzach.ch/,+41562698811,5323
