name,address,email,website,phone,postalCode
Simmental,"Dorf 219, 3766 Boltigen",info@hotel-simmental.ch,http://www.hotel-simmental.ch/,+41337736051,3766
Restaurant Sternen,"Reidenbach 286, 3766 Boltigen",,,+41337736014,3766
Neuenberg,"Garstatt, 3766 Boltigen",,,+41337221458,3766
Träumli,"Postfach, 3770 Zweisimmen",,,+41794228555,3766
Hotel Restaurant Bären,"Dorf 214, 3766 Boltigen",,,+41337736003,3766
"Hotel-Restaurant des Alpes,","Jaunpass, 3766 Boltigen",,,+41337736333,3766
Restaurant Bergmann,"Reidenbach 303, 3766 Boltigen",,,+41337736015,3766
Fangli,"Zügwegen, 3766 Boltigen",info@faengli.ch,,+41797401774,3766
Alpbeizli Schüpfenalp,"Schwarzenberg, 3766 Bern",,,,3766
Eschihalten,"Eschihalten 525, 3766 Boltigen",,,+41337736020,3766
