name,address,email,website,phone,postalCode
Stiftung / Fondation Battenberg,"Südstrasse 55, 2504 Biel/Bienne",,http://www.battenberg.ch/,+41323442522,2504
Swiss Tennis,"Roger-Federer-Allee 1, 2504 Biel/Bienne",info@swisstennis.ch,http://www.swisstennis.ch/,+41323440707,2504
Restaurant Schützenhaus Biel,"Feldschützenweg 30, 2504 Biel/Bienne",info@restaurant-schuetzenhaus-biel.ch,http://www.restaurant-schuetzenhaus-biel.ch/,+41323611000,2504
Restaurant Bözingenberg,"Bözingenberg 123, 2504 Biel/Bienne",kurhaus-info@bluemail.ch,http://www.boezingenberg.ch/,+41323411770,2504
Restaurant Büttenberg,"Geyisriedweg 63, 2504 Biel/Bienne",info@buettenberg.ch,http://www.buettenberg.ch/,+41323461708,2504
Express Pizza,"Längfeldweg 1, 2504 Biel/Bienne",,,+41323422229,2504
Restaurant Buschang,"Bözingenstrasse 170, 2504 Biel/Bienne",,,+41323412864,2504
Ranch,"Holzmatt 20, 2504 Biel/Bienne",,,+41323416262,2504
Bierhalle,"Bözingenstrasse 154, 2504 Biel/Bienne",,,+41323416246,2504
Falken,"Bürenstrasse 45, 2504 Biel/Bienne",,,+41323224761,2504
Rodeo,"Poststrasse 24, 2504 Biel/Bienne",,,+41323426321,2504
Weissen Kreuz / de la Croix-Blanche,"Rue de Boujean 170, 2504 Biel/Bienne",,,+41323412472,2504
Restaurant Pizzeria Grottino-Bocciodromo,"Route de Soleure 137A, 2504 Biel/Bienne",,,+41323417722,2504
Restaurant Maruzzella,"Solothurnstrasse 12, 2504 Biel/Bienne",reservationen@maruzzella.ch,,+41323421920,2504
Curlinghalle AG Biel Restaurant 'Take out',"Rue de la Patinoire 30, 2504 Biel/Bienne",,,+41323419307,2504
McDonald's Restaurant,"Grenchenstrasse 3, 2504 Biel/Bienne",,,+41323427141,2504
Coop,"Zürichstrasse 24c, 2504 Biel/Bienne",,,+41323462110,2504
Cocuma AG,"Längfeldweg 110, 2504 Biel/Bienne",info@cocumacaffe.com,http://www.cocuma.ch/,+41323413007,2504
La Taverna da Davide,"Solothurnstrasse 13, 2504 Biel/Bienne",latavernadadavide13@gmail.com,,+41789243413,2504
Da Toto,"Bözingenstrasse 139, 2504 Biel/Bienne",,,+41323422040,2504
GRIP Climbing,"Rennweg 62, 2504 Biel/Bienne",,,+41325306262,2504
Il Capitano,"Boulevard des Sports 18, 2504 Biel/Bienne",gastro@tissotarena.ch,,+41325309499,2504
Pokéroom,"Poststrasse 1, 2504 Biel/Bienne",,,+41323410531,2504
Rebstock,"Solothurnstrasse 35, 2504 Biel/Bienne",,,+41323425582,2504
Resto du Tennis,"Tennisweg 2, 2504 Biel/Bienne",,,+41323411641,2504
Schluckstube,"Meienriedweg 2, 2504 Biel/Bienne",info@schluck-stube.ch,,+41323551635,2504
Top Spin,"Roger-Federer-Allee 1, 2504 Biel/Bienne",,,+41323440720,2504
Watch and Dine,"Boulevard des Sports 18, 2504 Biel/Bienne",gastro@tissotarena.ch,,+41325309494,2504
De Donno Rocco,"Bözingenstrasse 191, 2504 Biel/Bienne",,,+41323425848,2504
