name,address,email,website,phone,postalCode
Restaurant le Chaudron Chez Chen,"Rue Mauborget 17, 1510 Moudon",,https://www.lechaudronchezchen.ch/,+41219056308,1510
La Nouvelle Poste - Jufu,"Rue du Temple 20, 1510 Moudon",,,+41219054282,1510
du Nord,"Chemin du Château-Sec 4, 1510 Moudon",,,+41219052978,1510
Hotel Restaurant du chemin de fer,"Place Saint-Etienne 4, 1510 Moudon",,,+41219057091,1510
Resto de la Piscine,"Chemin de la Piscine 1, 1510 Moudon",piscine.moudon@gmail.com,,+41219052311,1510
Oh La Pizza,"Rue Saint-Bernard 2, 1510 Moudon",msmsst@yahoo.it,,+41219053551,1510
Café du Pont,"Rue Mauborget 4, 1510 Moudon",,,+41219051188,1510
de la Banque,"Rue Grenade 35, 1510 Moudon",,,+41219055758,1510
La Tour,"Rue du Château 2, 1510 Moudon",,,+41219056390,1510
le Central,"Rue Grenade 9, 1510 Moudon",,,+41219052642,1510
Relais de Bressonnaz French 75,"Route du Relais 5, 1510 Moudon",,,+41219051313,1510
Restaurant Manna Visuvalingam,"Rue Grenade 21, 1510 Moudon",contact@indianmanna.ch,,+41219053712,1510
Restaurant des Terreaux,"Rue des Terreaux 14C, 1510 Moudon",,,+41219055077,1510
Restaurant Snack de Grand-Fin,"Avenue de Préville 1B, 1510 Moudon",,,+41219053636,1510
Boulangerie - Patisserie Bessa Philippe,"Avenue de Préville 1B, 1510 Moudon",,https://www.boulangeriebessa.ch/,+41219052810,1510
Le Marronnier Bar & Grill,"Rue Saint-Bernard 10, 1510 Moudon",,,+41219051515,1510
Sueno Latino,"Grand-Rue 24, 1510 Moudon",info@suenolatino.ch,,+41219055151,1510
Taste of Punjab,"Rue Grenade 15, 1510 Moudon",info@tasteofpunjab.ch,,+41782408001,1510
Brasserie Le Chambord,"Rue Grenade 15, 1510 Moudon",,,+41219051656,1510
Fleur de Pains SA,"Chemin du Devin 15, 1510 Moudon",,,+41216138019,1510
