name,address,email,website,phone,postalCode
Alpes et Lac,"Place de la Gare 2, 2000 Neuchâtel",hotel@alpesetlac.ch,http://www.alpesetlac.ch/,+41327231919,2000
Tony's Bar Palumbi,"Rue de Monruz 21, 2000 Neuchâtel",,http://www.palumbi.ch/,+41327241562,2000
BELLAGIO LUXURY CLUB,"Rue des Fausses-Brayes 11, 2000 Neuchâtel",,https://www.facebook.com/Bellagio-Luxury-Club-1879785242300024,+41796076790,2000
L'Aubier,"Rue du Château 1, 2000 Neuchâtel",lecafe@aubier.ch,http://www.aubier.ch/,+41327101858,2000
Cap Gourmand,"Quai du Port 10, 2000 Neuchâtel",info@navig.ch,,+41327299600,2000
la Maison du Prussien,"Rue des Tunnels 11, 2000 Neuchâtel",info@hotel-prussien.ch,http://www.hotel-prussien.ch/,+41327305454,2000
Le Flash,"Rue de Port-Roulant 34, 2000 Neuchâtel",,https://www.facebook.com/pg/leflashbar/about?ref=page_internal,+41327304498,2000
la Taverne Neuchâteloise,"Rue de l'Orangerie 5, 2000 Neuchâtel",,,+41327252701,2000
Bach et Buck Sàrl,"Avenue du Premier-Mars 22, 2000 Neuchâtel",,http://www.bachetbuck.ch/,+41327256353,2000
Restaurant La Grappe,"Rue de la Dîme 75, 2000 Neuchâtel",lagrapperestaurant@hotmail.com,,+41325011719,2000
Café des Amis,"Quai Robert-Comtesse 4, 2000 Neuchâtel",,http://cafedesamisneuchatel.ch/,+41327210808,2000
Black and White,"Rue du Trésor 4, 2000 Neuchâtel",maison-des-halles@bluewin.ch,http://www.maisondeshalles.ch/,+41327243141,2000
La Crêperie,"Rue de l'Hôpital 7, 2000 Neuchâtel",,https://www.facebook.com/La-Cr%C3%AAperie-Bretonne-Neuch%C3%A2tel-299623906990,+41327251080,2000
Restaurant La Maison des Halles,"Rue du Trésor 4, 2000 Neuchâtel",maison-des-halles@bluewin.ch,http://www.maisondeshalles.ch/,+41327243141,2000
Bar Soares,"Rue de l'Ecluse 14, 2000 Neuchâtel",,,+41327214722,2000
Bambou Sushi bar,"Faubourg du Lac 10, 2000 Neuchâtel",,http://www.bambousushibar.ch/,+41327213535,2000
Le Romarin,"Rue de la Maladière 62, 2000 Neuchâtel",courrier@romarin.ch,http://www.romarin.ch/,+41327174969,2000
