name,address,email,website,phone,postalCode
Gasthof Steinhof,"Landstrasse 46, 5436 Würenlos",info@steinhof-wuerenlos.ch,http://xn--steinhof-wrenlos-szb.ch/,+41564242849,5436
Restaurant Centrum 68,"Landstrasse 64, 5436 Würenlos",,https://www.centrum68-wuerenlos.ch/,+41564243940,5436
Gartenrestaurant Cafe am Bach,"Landstrasse 78, 5436 Würenlos",info-am-bach@bluewin.ch,https://www.gartenrestaurant-am-bach.ch/,+41564241844,5436
Restaurant Alpenrösli,"Schulstrasse 25, 5436 Würenlos",,,+41564242119,5436
Blume,"Dorfstrasse 30, 5436 Würenlos",,,+41564241217,5436
Rössli,"Landstrasse 77, 5436 Würenlos",,,+41564241360,5436
ECOTEL SUISSE SA,"Grosszelgstrasse 15, 5436 Würenlos",info@ecotelkreis.ch,https://ecotelsuisse.ch/,+41712880313,5436
Marché Würenlos,5436 Würenlos,wuerenlos@marche-restaurants.ch,,+41564368383,5436
Bahnhöfli Eleven Xi,"Zelglistrasse 2, 5436 Würenlos",,,+41564242221,5436
Fatah Lucia,"Bahnhofstrasse 1, 5436 Würenlos",,,+41564301112,5436
