name,address,email,website,phone,postalCode
Hotel-Restaurant Sonne Fex,"Via da Fex 37, 7514 Fex",info@hotel-sonne-fex.ch,http://www.hotel-sonne-fex.ch/,+41818265373,7514
Seraina,"Via da Marias 37, 7514 Sils/Segl Maria",info@hotel-seraina.ch,http://www.hotel-seraina.ch/,+41818384800,7514
Alpenrose,"Via da Marias 135, 7514 Sils/Segl Maria",pdwitschi@hotmail.com,http://www.restaurant-alpenrose-sils.ch/,+41818338008,7514
Hotel Waldhaus,"Via da Fex 3, 7514 Sils/Segl Maria",mail@waldhaus-sils.ch,https://waldhaus-sils.ch/,+41818385100,7514
Hotel Privata,"Via da Marias 83, 7514 Sils/Segl Maria",info@hotelprivata.ch,http://www.hotelprivata.ch/,+41818326200,7514
Chesa Pool,"Via da Platta 5, 7514 Fex",info@pensiun-chesapool.ch,http://www.pensiun-chesapool.ch/,+41818385900,7514
Restaurant GIGERs,"Via Da Fex 3, 7514 Sils/Segl Maria",mail@waldhaus-sils.ch,http://www.gigers-waldhaus.ch/,+41818385100,7514
Restaurant & Pizzeria BEACH CLUB,"Via Riva d'Lej 4, 7514 Sils/Segl Maria",,,+41818342127,7514
Crasta,"Crasta 9, 7514 Fex",,,+41818265392,7514
La Passarella,"Via da Marias 93, 7514 Sils/Segl Maria",,,+41818265104,7514
Restaurant Arvenstube,"Via da Fex 3, 7514 Sils/Segl Maria",mail@waldhaus-sils.ch,,+41818385100,7514
Restaurant Stüva,"Via da Marias 19, 7514 Sils/Segl Maria",info@hotel-maria.ch,,+41818326100,7514
Grond Engadin,"Via Da Marias 134, 7514 Sils/Segl Maria",info@grond-engadin.ch,http://www.grond-engadin.ch/,+41818265213,7514
Hotel Cervo,"Via Cumünevels 5, 7514 Sils/Segl Maria",,,+41818265050,7514
Hotel Post,"Via Runchet 4, 7514 Sils/Segl Maria",,,+41818384444,7514
La Chüdera,"Bergrestaurant Furtschellas, 7514 Sils/Segl Maria",info@corvatsch.ch,,+41818387355,7514
Hotel Post,"Via Runchet 4, 7514 Sils/Segl Maria",mail@hotelpostsils.ch,,+41818384444,7514
Hotel Edelweiss,"Via da Marias 63, 7514 Sils/Segl Maria",info@hotel-edelweiss.ch,,+41818384242,7514
