name,address,email,website,phone,postalCode
Löwen Gasthaus,"Heidenerstrasse 14, 9038 Rehetobel",,,+41718771220,9038
Dorfhus Gupf AG,"Kirchstrasse 2, 9038 Rehetobel",info@dorfhus-gupf.ch,http://www.dorfhus-gupf.ch/,+41718787000,9038
Gasthaus Sonne,"Nasen 6, 9038 Rehetobel",info@appenzelleria.ch,,+41718771170,9038
Gasthaus zum Gupf AG,"Gupf 21, 9038 Rehetobel",info@gupf.ch,,+41718771110,9038
Restaurant Urwaldhaus,"Robach 25, 9038 Rehetobel",kontakt@urwaldhaus.ch,,+41718771313,9038
Hecht,"Heidenerstrasse 9, 9038 Rehetobel",,,+41718771456,9038
Linde,"Lobenschwendistrasse 12, 9038 Rehetobel",,,+41718771282,9038
Restaurant Chastenloch,"Chastenloch 16, 9038 Rehetobel",,,+41718700544,9038
Weinburg,"St. Gallerstrasse 28, 9038 Rehetobel",,,+41718771290,9038
Restaurant Maria Bunita,"Dorf 6, 9038 Rehetobel",kontakt@restaurantmariabunita.com,,+41762082628,9038
