name,address,email,website,phone,postalCode
Hotel Restaurant Anker,"Dorf 10, 9053 Teufen AR",,http://www.anker-teufen.ch/,+41713331345,9053
Ilge,"Dorf 2, 9053 Teufen AR",inauen.koch@bluewin.ch,http://www.ilge-teufen.ch/,+41713331360,9053
Schnuggebock,"Waldegg 977, 9053 Teufen AR",,,+41713331230,9053
Hotel zur Linde AG,"Bühlerstrasse 87, 9053 Teufen AR",info@hotelzurlinde.ch,http://www.hotelzurlinde.ch/,+41713350737,9053
Konditorei-Confiserie Gemsli GmbH,"Speicherstrasse 38, 9053 Teufen AR",,,+41713331144,9053
Waldegg,"Waldegg 977, 9053 Teufen AR",,,+41713331230,9053
Jägerei,"Rüti 882, 9053 Teufen AR",,,+41713331239,9053
Restaurant Hirschen Teufen,"Hauptstrasse 25, 9053 Teufen AR",info@hirschen-teufen.ch,,+41713332444,9053
Traube,"Ebni 17, 9053 Teufen AR",,,+41713331252,9053
Restaurant SchützenGarten Teufen,"Hauptstrasse 1, 9053 Teufen AR",,,+41713331540,9053
