name,address,email,website,phone,postalCode
Restaurant Lounge du Centre Sportif,"Rue du Centre Sportif 1, 1347 Le Sentier",,,+41218457316,1347
La Gloriette,"La Golisse 13, 1347 Le Sentier",,,+41218455643,1347
Hôtel de Ville du Sentier,"Grand-Rue 29, 1347 Le Sentier",,,+41218455233,1347
Regina,"Schonegg 1347A, 3823 Wengen",reservation@hotelregina.ch,,+41338565858,1347
Restaurant Chinois - Buffet dela gare,"Rue de la Gare 14, 1347 Le Sentier",,,+41215656688,1347
HÔTEL RESTAURANT BELLEVUE LE ROCHERAY,"Le Rocheray 23, 1347 Le Sentier",info@rocheray.ch,,+41218455720,1347
"La Ronde des Pains, Collaud Sàrl","Grand-Rue 40, 1347 Le Sentier",boulangerie.collaud@futurvision.ch,http://www.larondedespains-vaud.ch/presentation,+41218455702,1347
Eva's Restauration,"Grand-Rue 51, 1347 Le Sentier",evas.orient@gmail.com,,+41215656666,1347
Blacklions,"Grand-Rue 17, 1347 Le Sentier",,,+41218455725,1347
La Croq'Mobile,"Grand-Rue 17, 1347 Le Sentier",,,+41796249894,1347
