name,address,email,website,phone,postalCode
Restaurant Refuge de Taveyanne,1882 Gryon,,http://www.taveyanne.ch/,+41244981947,1882
L'Etable Sàrl,"Route de Sodoleuvre 6, 1882 Gryon",,,+41244984006,1882
Buffet de la Gare,"Avenue de la Gare 17, 1882 Gryon",,,+41244981413,1882
l'Escale,"Place de Barboleuse 5, 1882 Gryon",,,+41244981215,1882
Restaurant Chez Gipsy,"Route des Chaux 39, 1882 Gryon",info@chezgipsy.ch,,+41244981187,1882
Restaurant du Miroir d'Argentine,"Route de Solalex, 1882 Gryon",info@miroir-solalex.ch,,+41244981446,1882
Restaurant La Terrasse,"Place de Barboleuse 2, 1882 Gryon",,,+41794670283,1882
D & G Charlet-Ançay & Fils SA,"Place de Barboleuse 10, 1882 Gryon",info@boulangeriecharlet.ch,http://www.boulangeriecharlet.ch/,+41244980050,1882
Boulangerie Charlet,"Place de Barboleuse 10, 1882 Gryon",info@boulangeriecharlet.ch,,+41244980050,1882
Café Pomme,"Rue du Village 9, 1882 Gryon",info@cafe-pomme.ch,,+41244981074,1882
La Terrasse,"Place de Barboleuse, 1882 Gryon",info@laterrassegryon.ch,,+41244981668,1882
Le Resto,"Chemin des Fracherets 2, 1882 Gryon",jplayat66@gmail.com,,+41244982274,1882
Cafe des Alpes,"Route Du village 2, 1882 Gryon",info@cafedesalpesgryon.ch,,+41244982222,1882
Cookie Family,"Route de Solalex 68, 1882 Gryon",,,+41244982233,1882
La Crepecidre,"Route de Solalex 125, 1882 Gryon",,,+41779016069,1882
Refuge de Frience,"Route de l'Alpe des Chaux 40, 1882 Gryon",,,+41244981426,1882
Refuge de Solalex Sàrl,"Route de Solalex, 1882 Gryon",info@refuge-solalex.ch,,+41244982709,1882
Refuge Giacomini - 1893m,1882 Gryon,refuge@anzeindaz.com,,+41244982295,1882
