name,address,email,website,phone,postalCode
Wolfisberg SA,"Boulevard Georges-Favon 6, 1204 Genève",,http://www.wolfisberg.org/en/our-shops-in-geneva,+41223208080,1204
Carnivor du Centre,"Rue Neuve-du-Molard 11, 1204 Genève",info@carnivor.ch,http://www.carnivor.ch/,+41223100928,1204
Le Pilier,"Place du Molard 11, 1204 Genève",info@lepilier.ch,https://www.lepilier.ch/,+41228108055,1204
JOUR Genève Sàrl,"Rue du Marché 3, 1204 Genève",,https://www.salades-sur-mesure.ch/,+41228108064,1204
rooftop 42,"Rue du Rhône 42, 1204 Genève",info@rooftop42.com,http://www.rooftop42.com/,+41223467700,1204
Mikado Sushi,"Boulevard Georges-Favon 4, 1204 Genève",,http://www.sushi.ch/,+41225524477,1204
Fizz,"Quai de la Poste 10, 1204 Genève",,,+41223101133,1204
le Petit Moulin,"Rue du Stand 5, 1204 Genève",,,+41223205498,1204
Roberto et Cie,"Rue Pierre-Fatio 12, 1204 Genève",,,+41223118033,1204
Cafétéria Uni Dufour,"Rue du Général-Dufour 24, 1204 Genève",,,+41223286662,1204
des Antiquaires,"Grand-Rue 35, 1204 Genève",,,+41223112416,1204
Wasabi,"Rue du Marché 5, 1204 Genève",,,+41228101010,1204
le Prince,"Rue du Prince 9-11, 1204 Genève",,,+41223105463,1204
Flore,"Rue de la Fontaine 9, 1204 Genève",,,+41223107629,1204
Back Office,"Rue du Stand 38, 1204 Genève",,,+41223204290,1204
Café Léo,"Rue Pierre-Fatio 12, 1204 Genève",info@cafe-leo.com,,+41223115307,1204
le Boël,"Rue de la Tour-de-Boël 5, 1204 Genève",,,+41223114998,1204
Pasta & Vino (Café Huissoud),"Rue du Stand 51, 1204 Genève",francesco@vins-sur-vins.ch,,+41223102583,1204
Carosello,"Boulevard Georges-Favon 25, 1204 Genève",,,+41223285640,1204
Spaghetti Factory Genf,"Rue de la Fontaine 13, 1204 Genève",,,+41223106100,1204
Bar Café 22,"Grand-Rue 29, 1204 Genève",info@22grandrue.ch,,+41223112207,1204
Rendez-vous des Amis,"Rue de la Tour-Maîtresse 6, 1204 Genève",,,+41223109746,1204
le Thermomètre,"Rue Neuve-du-Molard 22, 1204 Genève",,,+41223102535,1204
Festival-Bar,"Rue des Marbriers 4, 1204 Genève",,,+41223212498,1204
la Romantica,"Rue de la Rôtisserie 2, 1204 Genève",,,+41223114110,1204
BG Café,"Rue du Marché 34, 1204 Genève",,,+41228181027,1204
Hôtel-de-Ville,"Grand-Rue 39, 1204 Genève",,,+41223117030,1204
Le Dorian,"Place René-Payot 1, 1204 Genève",,http://www.le-dorian-cafe-restaurant.ch/,+41223282536,1204
Grutli,"Rue du Général-Dufour 16, 1204 Genève",,http://www.cafedugrutli.ch/,+41223215158,1204
La Boursière,"Place des Trois-Perdrix 3, 1204 Genève",,,+41223107310,1204
Bourg-de-Four,"Place du Bourg-de-Four 13, 1204 Genève",,,+41223119076,1204
Edward's SA Vieux-Collège,"Rue du Vieux-Collège 1, 1204 Genève",,http://www.edwards-sandwiches.ch/fr,+41223115858,1204
Pied de Cochon,"Place du Bourg-de-Four 4, 1204 Genève",pieddecochon@switel.ch,http://www.pied-de-cochon.ch/,+41223104797,1204
LE PERRON,"Rue du Perron 5, 1204 Genève",,http://www.restaurant-leperron.ch/,+41223113108,1204
Monsieur Bouillon Restaurant,"Place de la Synagogue 5, 1204 Genève",info@monsieurbouillon.ch,https://monsieurbouillon.ch/,+41223100021,1204
L'Oranger,"Rue de Rive 6, 1204 Genève",,http://www.loranger-geneve.ch/,+41223114747,1204
PHILIPPE & CIE SA,"Rue du Rhône 8, 1204 Genève",,http://www.chezphilippe.ch/,+41223161616,1204
Denise's - Art of Burger,"Rue du Rhône 48, 1204 Genève",,http://www.denises-burger.ch/fr,+41585785247,1204
Café du Centre,"Place du Molard 5, 1204 Genève",cafeducentre@switel.ch,http://www.cafeducentre.ch/,+41223118586,1204
Barbacoa Burgers & Grill,"Rue de la Rôtisserie 29, 1204 Genève",,,+41228108078,1204
Ariston,"Rue du Port 6, 1204 Genève",,,+41223119984,1204
Chiang Mai Thai,"Rue de la Cité 27, 1204 Genève",,,+41223103259,1204
Echalotte,"Rue des Rois 17, 1204 Genève",restaurant-echalotte-geneve@bluewin.ch,,+41223205999,1204
La Cantinella,"Rue de la Tour-de-Boël 2, 1204 Genève",,,+41223019090,1204
la Finestra,"Rue de la Cité 11, 1204 Genève",,,+41223122322,1204
Les Armures Hôtel-Restaurant,"Rue du Puits-Saint-Pierre 1, 1204 Genève",reception@lesarmures.ch,,+41228187172,1204
M'Restaurant,"Rue de la Madeleine 14, 1204 Genève",reservation@m-geneve.ch,,+41225037498,1204
Papon,"Rue Henri-Fazy 1, 1204 Genève",,,+41223115428,1204
Restaurant La Potinière,"Promenade du Lac 2, 1204 Genève",,,+41223102828,1204
Angoletta SA,"Place du Bourg-de-Four 16, 1204 Genève",angoletta@bluewin.ch,,+41223105714,1204
