name,address,email,website,phone,postalCode
Café de Mategnin,"Avenue A. -F.-Dubois 37, 1217 Meyrin",,http://www.cafedemategnin.com/,+41227820688,1217
Restaurant Pizzeria de la Place,"Route de Meyrin 286, 1217 Meyrin",francescocivino@alice.it,http://www.pizzeria-restaurant-laplace.ch/,+41227826608,1217
Pizza d'Oro,"Route de Meyrin 307, 1217 Meyrin",pizzadoro307@gmail.com,https://www.restaurant-pizza-oro.ch/,+41227824576,1217
La Carte Blanche,"Rue Moïse-Marcinhes 1, 1217 Meyrin",info@lacarteblanche.ch,http://www.lacarteblanche.ch/,+41227343130,1217
thaï restaurant MARIFAH,"Rue Virginio-Malnati 42, 1217 Meyrin",,https://www.marifah-thai-restaurant.ch/,+41227825569,1217
Chez Lisete,"Rue Lect 41, 1217 Meyrin",,https://www.chezlisete.ch/,+41227777626,1217
Pane & Olio,"Rue des Arpenteurs 12, 1217 Meyrin",epicerie.paneolio1@gmail.com,https://www.paneolio1.ch/,+41229809539,1217
La Carte Gourmande,"Rue Moïse-Marcinhes 1, 1217 Meyrin",,https://lacartegourmande.ch/#,+41227343134,1217
La Meyrinoise,"Chemin Antoine-Verchère 1, 1217 Meyrin",,,+41227821930,1217
Nant-d'Avril,"Route du Nant-d'Avril 107, 1217 Meyrin",restaurant.grill.house@gmail.com,,+41227829822,1217
Aéro Bistro,"Route H. -C.-Forestier 36, 1217 Meyrin",,,+41227880133,1217
Champs-Fréchets Kebab,"Promenade des Champs-Fréchets 17, 1217 Meyrin",,,+41227825290,1217
LA COCOTTE MINUTE Salsi Verena,"Route du Mandement 15, 1217 Meyrin",,,+41227820404,1217
Nirvana,"Route de Meyrin 375, 1217 Meyrin",nirvanameyrin@gmail.com,,+41227821010,1217
Restaurant Don Pedro,"Route du Mandement 15, 1217 Meyrin",,,+41227828180,1217
La Tulipe Turquoise,"Avenue de Feuillasse 24, 1217 Meyrin",,,+41227820990,1217
Sapore d'Italia,"Avenue de Feuillasse 24, 1217 Meyrin",,,+41227820567,1217
Arté Café,"Chemin Antoine-Verchère 6, 1217 Meyrin",,,+41227824640,1217
Claire-Vue,"Avenue François-Besson 21, 1217 Meyrin",,,+41227823598,1217
Le Pavillon,"Avenue de Mategnin 21, 1217 Meyrin",nhgenevaairport@nh-hotels.com,,+41229899000,1217
Le petit délice Meyrin,"Chemin de Riantbosson 7, 1217 Meyrin",,,+41227822635,1217
Ciao Restaurant,"Rue des Arpenteurs 2, 1217 Meyrin",,,+41227777740,1217
Le Charley's Restaurant,"Rue du Cardinal-Journet 4, 1217 Meyrin",info@lecharleys.ch,,+41227824152,1217
At Carlos Restaurant,"Rue Lect 41, 1217 Meyrin",chezcarlos@chezcarlos.ch,,+41227777626,1217
Auberge des Vergers - restaurant,"Esplanade des Récréations 21, 1217 Meyrin",,,+41227777045,1217
McDonald's Restaurant,"Chemin de Riantbosson 19, 1217 Meyrin",,,+41229809794,1217
Migros Restaurant Meyrin,"Avenue de Feuillasse 24, 1217 Meyrin",,,+41585732735,1217
Restaurant Forum Meyrin,"Place des Cinq-Continents 1, 1217 Meyrin",,,+41227828121,1217
Restaurant Francesca,"Avenue de Feuillasse 24, 1217 Meyrin",,,+41227827900,1217
Restaurant Le Smash,"Chemin de la Berne 5, 1217 Meyrin",,,+41227826823,1217
Atrium Cafe,"Rue de la Bergère 3b, 1217 Meyrin",restauration@atriumhotel.ch,,+41225459000,1217
Café Hortus Sàrl,"Place de la Diversité 1, 1217 Meyrin",,,+41227820505,1217
Jiang Panda Express,"Chemin Edmond-Rochat 24A, 1217 Meyrin",,,+41223284855,1217
Luigia Academy,"The Hive, 1217 Meyrin",academy@luigia.ch,,+41227825586,1217
Piatto d'Oro,"Rue du Cardinal-Journet 43, 1217 Meyrin",contact@piattodoro.ch,,+41227825114,1217
Pizzeria Da Vinci,"Route du Mandement 15, 1217 Meyrin",info@pizzeria-davinci.ch,,+41229809292,1217
Pub des Vergers,"Rue des Arpenteurs 6, 1217 Meyrin",info@pubdesvergers.ch,,+41225561313,1217
The GMT,"Rue de la Bergère 3b, 1217 Meyrin",restauration@atriumhotel.ch,,+41225459000,1217
Auberge communale de Meyrin,"Avenue de Vaudagne 13 bis, 1217 Meyrin",,,+41227824478,1217
Bar Wings,"Rue Robert-Adrien-Stierlin 6, 1217 Meyrin",,,+41227104433,1217
Bibi Café,"Esplanade des Récréations, 1217 Meyrin",info@bibicafe.ch,,+41229809219,1217
Café Art,"Esplanade des Récréations 18, 1217 Meyrin",,,+41227777897,1217
Chez Marques,"Rue du Cardinal-Journet 4, 1217 Meyrin",,,+41227777118,1217
Da Ettore,"Promenade des Champs-Fréchets 13, 1217 Meyrin",,,+41227827788,1217
Kebab Drive Dil,"Rue des Voituriers 16, 1217 Meyrin",,,+41227777475,1217
Le 6eme,"Rue du Pre-de-la-Fontaine 19, 1217 Meyrin",,,+41227823177,1217
Le Panetier,"Avenue de Feuillasse 20, 1217 Meyrin",,,+41227824064,1217
m3 Restaurants Management SA,"Avenue de Feuillasse 24, 1217 Meyrin",,,+41227777764,1217
Oberson SA,"Route de Meyrin 299, 1217 Meyrin",,,+41227821045,1217
Sur l'pouce,"Rue Pré Bouvier 10, 1217 Meyrin",,,+41227829188,1217
