name,address,email,website,phone,postalCode
Hôtel du Trift,"Route de Liddes 5, 3961 Zinal",zinaltrift@bluewin.ch,http://www.letriftzinal.ch/,+41274751466,3961
Gîte du Prilet,"Route du Prilett 147, 3961 St-Luc",,http://www.prilet.ch/,+41274751155,3961
Restaurant Lac de Moiry,"Route du Barrage 6, 3961 Grimentz",virmoiry@gmail.com,http://www.moiryresto.ch/,+41274751548,3961
Alpina,"Route des Amis de la Nature 12, 3961 Grimentz",info@alpina-grimentz.com,http://www.alpina-grimentz.com/,+41274761616,3961
Café des Alpes,"Route des Landoux 1, 3961 Vissoie",clivalpes@gmail.com,,+41274751121,3961
Hôtel Europe,"Rue des Cinq 4000 20, 3961 Zinal",info@europezinal.ch,https://www.europezinal.ch/,+41274754404,3961
Hôtel Mélèze,"Route de Moiry 22, 3961 Grimentz",info@hotel-meleze.ch,,+41274751287,3961
Restaurant Le Chalet,"Route des Plampras 8, 3961 Chandolin",reservation@lechalet-chandolin.ch,http://www.lechalet-chandolin.ch/,+41275656540,3961
Auberge Alpina,"Route du Pétérey 37, 3961 Zinal",,,+41793795616,3961
Chandolin Boutique Hotel,"Route des Plampras 10, 3961 Chandolin",info@chandolinboutiquehotel.ch,http://www.chandolinboutiquehotel.ch/,+41275644444,3961
Claire Fontaine,"Rue du Village, 3961 Grimentz",,,+41274752496,3961
Domino Grimentz,"Route de Moiry 3, 3961 Grimentz",,,+41274752012,3961
La Fougère,"Rue du Vieux Village 2, 3961 St-Luc",,,+41274751174,3961
Restaurant d'altitude de Bendolla,"Route des Amis de la Nature 3, 3961 Grimentz",,,+41274762015,3961
Restaurant d'altitude de Sorebois,"Rue des Cinq 4000 6, 3961 Zinal",,,+41274762065,3961
Restaurant Etable du Marais,"Route des Amis de la Nature 3, 3961 Grimentz",,,+41274762018,3961
Café-Restaurant de la Poste,"Route Principale 30, 3961 St-Luc",cafepostestluc@netplus.ch,,+41274751508,3961
Qi-Lin,"Route de Zinal 82, 3961 Ayer",qilinayer@gmail.com,,+41275657877,3961
2000 Mètres,3961 Chandolin,,,+41274751129,3961
Altitude Le Tzapé,3961 Chandolin,,,+41274761565,3961
Cholaic,3961 Ayer,,,+41274753191,3961
Mazot,"Route de Roua, 3961 Grimentz",info@alpina-grimentz.com,,+41274761616,3961
Relais de la Tzoucdana,3961 Zinal,,,+41274751219,3961
Restaurant - Crêperie La Versache,"Route de Liddes 16, 3961 Zinal",,,+41274751169,3961
Tignousa,"Tignousa 12, 3961 St-Luc",,,+41274761555,3961
Hôtel Restaurant Becs de Bosson,"Rue du Village 2, 3961 Grimentz",becs-de-bosson@netplus.ch,http://www.becsdebosson.ch/,+41274751979,3961
Hôtel - Restaurant Les Bouquetins,"Route du Pétérey 2, 3961 Zinal",info@hotelbouquetins.ch,,+41274752509,3961
Le Grande Chalet Favre Restaurant,"Place de l'Eglise, 3961 St-Luc",legrandchaletfavre@bluewin.ch,,+41274751128,3961
Restaurant chez Ida,"Route Principale 8, 3961 St-Luc",,,,3961
Restaurant de la Poste,"Rue Montferrier 29, 3961 Zinal",info@hotelposte.ch,,+41274751187,3961
Restaurant le Besso,"Rue des Cinq 4000 27, 3961 Zinal",info@lebesso.com,,+41274753165,3961
Restaurant Relais des Mélèzes,"Route des Landoux 1, 3961 Vissoie",info@relaism.ch,,+41274751315,3961
Hotel Cristal Restaurant,"Route de Moiry, 3961 Grimentz",restaurant@cristalhotel.ch,,+41274754306,3961
Restaurant Auberge Alpina,"Route du Pétérey 37, 3961 Zinal",,,+41274751224,3961
Restaurant de L'hotel Beausite,3961 Saint-Luc,lebeausite@netplus.ch,,+41274751586,3961
Restaurant Pizzeria Arlequin,"Rue du Télécabine 6, 3961 Grimentz",olivier.mosching@arlequin-grimentz.ch,,+41274753202,3961
La Puchotaz Auberge,"Route de St-Jean 23, 3961 Vissoie",info@lapuchotaz.ch,https://www.lapuchotaz.ch/,+41772697227,3961
Brasserie Du Chamois (hôtel Cristal),"Route de Moiry 64, 3961 Grimentz",info@cristal-grimentz.ch,,+41274754306,3961
Hôtel Le Grand Chalet Favre,"Place de l'Eglise 8, 3961 St-Luc",,,+41274751128,3961
La Cabane IllHorn,"Batterie de la Poste 11, 3961 Chandolin",lacabane@illhorn.net,,+41274751178,3961
Le Tsapé,"Le Tsapé, 3961 Chandolin",tsape@funiluc.ch,,+41274761565,3961
Buvette ďOrzival,"Orzival, 3961 Grimentz",,,+41274762017,3961
Cabane Le Petit Mountet,3961 Zinal,petitmountet@bluewin.ch,,+41274751380,3961
Chez Florioz,"Route des Rahâs 20, 3961 Grimentz",,,+41793387089,3961
La Gougra,"Route de Mayoux 34, 3961 St-Jean VS",info@lagougra.ch,,+41274751303,3961
La Pointe,"Rue des Cinq 4000 4000, 3961 Zinal",info@lapointedezinal.ch,,+41274751164,3961
Marie et Delices,"Route Principale 1, 3961 St-Luc",,,+41274751158,3961
Pub Country,"Rue du Télécabine, 3961 Grimentz",sanpedro.countrybar@gmail.com,,+41754136454,3961
Ratrac Bar,"Au fond de la piste de l'Illhorn, 3961 Chandolin",hello@ratrac.bar,,+41799458149,3961
Funiculaire St-Luc-Chandolin SA,3961 Chandolin,,,+41274761560,3961
