name,address,email,website,phone,postalCode
Hotel Silberhorn AG,"Bei der Zuben 465, 3822 Lauterbrunnen",info@silberhorn.com,http://www.silberhorn.com/,+41338562210,3822
Sulwald - Stübli,"Beim alten Haus 4071, 3822 Isenfluh",,,+41338551251,3822
Waldrand,"Hofstettli 4185A, 3822 Isenfluh",,,+41338551227,3822
Restaurant Schützen Lauterbrunnen,"Auf der Fuhren 439, 3822 Lauterbrunnen",info@restaurantschuetzen.com,,+41794254197,3822
Restaurant Weidstübli,"Weid 406, 3822 Lauterbrunnen",info@camping-jungfrau.ch,,+41338562010,3822
Restaurant Weidstübli,"Weid 406, 3822 Lauterbrunnen",info@campingjungfrau.swiss,,+41338562010,3822
Airtime Cafe | Take-away,"Auf der Fuhren, 3822 Lauterbrunnen",info@airtime.ch,,+41338551515,3822
Bäckerei von Allmen,"Bahnhofplatz, 3822 Lauterbrunnen",Swissbeck@bluewin.ch,,+41794326309,3822
Flavours,"Auf der Fuhren 452C, 3822 Lauterbrunnen",info@flavours.ch,,+41338551241,3822
Rotstockhütte,3822 Lauterbrunnen,,,+41338552464,3822
