name,address,email,website,phone,postalCode
Restaurant Pizzeria New Bubble,"Chemin du Croset 9, 1024 Ecublens VD",,http://www.newbubble.ch/,+41216970710,1024
Leo Caffè,"Route du Bois 17, 1024 Ecublens VD",leocaffe@bluewin.ch,https://www.leocaffe.ch/,+41216911365,1024
Gina Ristorante,"Route Louis-Favre 8C, 1024 Ecublens VD",,,+41216910133,1024
Le Café Vaudois,"Rue du Villars 36, 1024 Ecublens VD",,,+41215585051,1024
Naville Café Presse Ecublens Migros,"Chemin du Croset 7, 1024 Ecublens VD",,,+41216971463,1024
Hôtel des Inventions - Restaurant des Inventeurs,"Chemin du Parc 2, 1024 Ecublens VD",,,+41216943939,1024
Restaurant Ndam,"Route du Bois 47, 1024 Ecublens VD",,,+41216910129,1024
Coop,"Chemin du Croset 3, 1024 Ecublens VD",,,+41216942166,1024
Fleur de Pains SA,"Avenue du Tir-Fédéral 88, 1024 Ecublens VD",,,+41216912010,1024
Fleur de Pains SA,"Chemin du Croset 3, 1024 Ecublens VD",,,+41216919868,1024
Auberge communale Le Motty,"Place du Motty 6, 1024 Ecublens VD",,,+41216916545,1024
Burrito Brothers,"Quartier Nord Les Arcades, 1024 Ecublens VD",,,,1024
Funky Chicken,"Epfl, 1024 Ecublens VD",info@thefunkychicken.ch,,,1024
Holy Cow,"Route Louis-Favre 8D, 1024 Ecublens VD",,,+41213122404,1024
Eduardo Bâches Sàrl,"Chemin des Champs-Courbes 1, 1024 Ecublens VD",eduardobaches@bluewin.ch,https://www.eduardo-baches-garnissage.ch/,+41216910911,1024
