name,address,email,website,phone,postalCode
Napoli,"Zone industrielle Bovéry 56, 1868 Collombey",,https://www.pizzeria-napoli.ch/,+41244723335,1868
Mokaccino,"Zone Artisanale Entre deux Fossaux 2, 1868 Collombey",,,+41244719101,1868
Le Postillon,"Rue des Dents-du-Midi 27, 1868 Collombey",hotel_lepostillon@hotmail.com,http://www.hotel-lepostillon.ch/,+41244724040,1868
Le Pas'Sage,"Rue des Dents-du-Midi 15, 1868 Collombey",,,+41244721848,1868
Restaurant le Central,"Rue des Dents-du-Midi 42, 1868 Collombey",,,+41244716633,1868
McDonald's Restaurant,"Zone Artisanale Pré du Pont 105, 1868 Collombey",,,+41244729010,1868
Coop,"Zone Artisanale Pré Jacquet 1, 1868 Collombey",,,+41244734774,1868
Café Central,"Rue des Dents-du-Midi 42, 1868 Collombey",cafecentral@hotmail.ch,,+41244716633,1868
Cook'it - Service Traiteur,"Chemin Pré d'Ile, 1868 Collombey",,,+41782528001,1868
Gourmandise Café,1868 Collombey,,,+41244771868,1868
