name,address,email,website,phone,postalCode
Hotel und Restaurant Fletschhorn,"Alte Simplonstrasse 2, 3907 Simplon Dorf",info@fletschhorn.ch,,+41279791138,3907
Hotel Restaurant Grina,"Obri Matte 1, 3907 Simplon Dorf",,,+41279791304,3907
Hotel Simplon-Blick Restaurant,"Pass 9, 3907 Simplon",,,,3907
Restaurant Mountain Cafe Simplon,"Dorfplatz 3, 3907 Simplon Dorf",,,+41279791139,3907
Restaurant-Pension Bellevue,"Simplonstrasse 12, 3907 Gondo",bellevuegondo@hotmail.com,,+41794890802,3907
Arnold Amadeo,"Alte Simplonstrasse 11, 3907 Simplon Dorf",info@baeckerei-arnold.ch,http://www.baeckerei-arnold.ch/,+41279791125,3907
Berggasthof Bord Zwischbergen,"Bord 2, 3907 Gondo",anfrage@bord-zwischbergen.ch,,+41765964677,3907
Hotel Monte Leone,"Alte Simplonstrasse 1, 3907 Simplon Dorf",,,+41279791258,3907
Hotel Stockalperturm,"Simplonstrasse 21, 3907 Gondo",info@stockalperturm.ch,,+41279792550,3907
Ristorante Molinari,"Dorfplatz 1, 3907 Simplon Dorf",ristorante.molinari@gmail.com,,+41797913767,3907
