name,address,email,website,phone,postalCode
Chartreuse,"Staatsstrasse 142, 3626 Hünibach",,http://chartreuse.ch/,+41332433382,3624
Krone Thun Hotel,"Obere Hauptgasse 2, 3600 Thun",info@krone-thun.ch,http://www.krone-thun.ch/,+41332278888,3624
Bellevue,"Im Saali 251, 3625 Heiligenschwendi",info@bellevue-heiligenschwendi.ch,http://www.bellevue-heiligenschwendi.ch/,+41332431310,3624
Chillounge GmbH,"Obere Hauptgasse 38, 3600 Thun",,https://www.chilloungethun.ch/,+41332214359,3624
Del Padre,"Mühleplatz 9, 3600 Thun",info@delpadre.ch,http://www.delpadre.ch/,+41332219955,3624
Reber am Plätzli AG,"Obere Hauptgasse 76, 3600 Thun",,http://www.reber-amplaetzli.ch/,+41332221037,3624
Restaurant Seven's,"Aarefeldstrasse 19, 3600 Thun",info@sevensrestaurant.ch,http://www.sevensrestaurant.ch/,+41332233939,3624
Thai-Garden Mikado,"Staatsstrasse 22, 3652 Hilterfingen",info@thai-garden.ch,http://www.thai-garden.ch/,+41332433616,3624
Hotel-Restaurant Schönbühl,"Dorfstrasse 47, 3652 Hilterfingen",info@schoenbuehl.ch,http://www.schoenbuehl.ch/,+41332432383,3624
Restaurant Karussell,"Berntorgasse 7, 3600 Thun",karussell@venner-zyro-park-thun.ch,http://www.venner-zyro-park-thun.ch/,+41333332626,3624
Ristorante Mare e Terra,"Burgstrasse 20, 3600 Thun",,https://mare-e-terra.digitalone.site/,+41335258886,3624
così-pasta,"Seestrasse 4, 3600 Thun",,,+41336553605,3624
RIBS Steakhouse,"Obere Hauptgasse 20, 3600 Thun",info@ribs.ch,http://www.ribs-steakhouse.ch/,+41332223434,3624
Brasserie du Parc,"Göttibachweg 2, 3600 Thun",info@brasserieduparc.ch,,+41332270707,3624
Don Pedro,"Steffisburgstrasse 4, 3600 Thun",,,+41332222698,3624
Hotel Emmental TEXMEX Restaurant,"Bernstrasse 2, 3600 Thun",,http://www.hotel-emmental.ch/,+41332220120,3624
Sottoriva Ostaria Venexiana,"Freienhofgasse 12, 3600 Thun",,http://www.sottoriva.ch/,+41332215491,3624
Tran's Restaurant und Take Away,"Marktgasse 2, 3600 Thun",,http://www.tranthun.ch/tran/tran.html,+41332222442,3624
Schwert Thun,"Untere Hauptgasse 8, 3600 Thun",schlafen@schwert-thun.ch,,+41332215588,3624
Beau Rivage,"Hofstettenstrasse 6a, 3600 Thun",ristorante@beau-rivage-thun.ch,,+41332214110,3624
EL Camino Café Bar,"Obere Hauptgasse 32, 3600 Thun",aloha@elcamino.ch,http://www.elcamino.ch/,+41335341524,3624
Krone Thun,"Obere Hauptgasse 2, 3600 Thun",info@krone-thun.ch,,+41332278888,3624
mani's coffee & bagels,"Panoramastrasse 1A, 3600 Thun",info@manis.ch,,+41332216065,3624
Ristorante al Ponte,"Freienhofgasse 16, 3600 Thun",info@alponte-thun.com,,+41332223642,3624
Tifo Cafe Bistro,"Bälliz 67, 3600 Thun",,http://www.tifocafebistro.ch/,+41332229717,3624
Manora,"Bahnhofstrasse 3, 3600 Thun",,,+41332273680,3624
Munzur,"Untere Hauptgasse 21, 3600 Thun",,,+41332229771,3624
Restaurant Maha Lakshmi,"Panoramastrasse 3, 3600 Thun",,,+41332215080,3624
Steinbock Camino Barbara Kernen,"Bälliz 69, 3600 Thun",b.kernen@steinbock-thun.ch,,+41332224051,3624
Café Artikum,"Hofstettenstrasse 14, 3600 Thun",caro@cafeartikum.ch,,+41332258441,3624
Clock Tower Station,"Obere Hauptgasse 89A, 3600 Thun",,http://www.clocktowerstation.ch/,+41332235796,3624
Kreuz,3622 Homberg b. Thun,,,+41334421152,3624
Rama Thai Restaurant und Take away,"Untere Hauptgasse 32, 3600 Thun",,http://www.ramathai.ch/de,+41332236464,3624
Restaurant Dampfschiff,"Hofstettenstrasse 20, 3600 Thun",,http://www.dampfschiff-thun.ch/,+41332214949,3624
Restaurant zum Adler,"Unterdorfstrasse 9, 3612 Steffisburg",,http://www.panora.ch/adler,+41334373366,3624
Ristorante Pizzeria Rialto,"Freienhofgasse 13, 3600 Thun",,http://ristorante-rialto.ch/rialto-thun/index.html,+41332217151,3624
Rössli Berntor,"Untere Hauptgasse 32, 3600 Thun",info@roessliberntor.ch,,+41332227373,3624
Trattoria Rimini,"Untere Hauptgasse 26, 3600 Thun",,,+41332231320,3624
Alte Oele,"Freienhofgasse 10, 3600 Thun",,,+41332220122,3624
Emberg zur Pinte,"Schwarzeneggstrasse 82, 3612 Steffisburg",,,+41334387272,3624
Haltenegg,3625 Heiligenschwendi,,,+41332448111,3624
Restaurant Primavera,"Obere Hauptgasse 46, 3600 Thun",,,+41332222420,3624
Restaurant Untere Mühle,"Unterdorfstrasse 17, 3612 Steffisburg",info@ess-steffisburg.ch,,+41334394575,3624
Ristorante Pizzicata,"Gerberngasse 1, 3600 Thun",info@rathaus-gastro-thun.ch,,+41332215257,3624
Hotel Restaurant Rathaus,"Gerberngasse 1, 3600 Thun",info@rathaus-gastro-thun.ch,,+41332215257,3624
Eurasia Thai Restaurant,"Obere Hauptgasse 28, 3600 Thun",info@eurasiathun.ch,,+41332222838,3624
Mamo Thai Restaurant,"Untere Hauptgasse 14, 3600 Thun",ponpool@gmx.eu,,+41332237474,3624
V-mOnd Restaurant & Take-away,"Gerberngasse 3, 3600 Thun",,,+41332237811,3624
Bambus China Restaurant,"Bälliz 25, 3600 Thun",,,+41332231111,3624
Casablanca City Restaurant,"Schulhausstrasse 2, 3600 Thun",info@casablanca-city.ch,,+41332237834,3624
Chakki Bar & Restaurant,"Obere Hauptgasse 24, 3600 Thun",,,+41332237272,3624
Hotel Krone - China Restaurant,"Obere Hauptgasse, 3600 Thun",,,,3624
Restaurant Alpenblick,"Schwendi 328, 3625 Heiligenschwendi",info@alpenblickhotel.ch,,+41332432121,3624
Restaurant Ariana,"Burgstrasse 15, 3600 Thun",info@restaurant-ariana.ch,,+41335359613,3624
Restaurant Glockental,"Thunstrasse 24, 3612 Steffisburg",,,+41334375156,3624
Restaurant & Hotel Schlossberg,"Schlossberg 2, 3600 Thun",,,+41332277500,3624
Restaurant La Oliva,"Burgstrasse 20, 3600 Thun",,,+41332238161,3624
Restaurant Neue Ziegelei,"Astrastrasse 1, 3612 Steffisburg",info@restaurant-neueziegelei.ch,,+41334377939,3624
Restaurant Soleil (Walliserkanne),"Marktgasse 3, 3600 Thun",,,+41332237833,3624
Restaurant Steffisburg Chili Corner,"Astrastrasse 1, 3612 Steffisburg",chilicorner@bluewin.ch,,+41334377928,3624
Schloss Schadau Hotel Restaurant,"Seestrasse 45, 3600 Thun",info@schloss-schadau.ch,,+41332222500,3624
Turban Indian Restaurant,"Hofstettenstrasse 13, 3600 Thun",,,+41335354799,3624
Catlovers,"Obere Hauptgasse 27, 3600 Thun",cat@catlovers.ch,http://www.catlovers.ch/,+41332230133,3624
dieci Pizza Kurier Thun,"Bernstrasse 13, 3600 Thun",,http://www.pizzakurier.ch/,+41332214300,3624
Anthra,"Bernstrasse 1, 3600 Thun",info@anthra.ch,http://www.anthra.ch/,+41335341245,3624
Café Zentral Bar,"Obere Hauptgasse 42, 3600 Thun",,,+41332231260,3624
Füürgässli,"Obere Hauptgasse 54, 3600 Thun",,,+41332217871,3624
Ratstübli Bistro Bar,"Rathausplatz 6, 3600 Thun",,,+41332224140,3624
Bäckerei Confiserie Galli AG,"Freienhofgasse 15, 3600 Thun",info@gallibeck.ch,,+41333433033,3624
Das Sündikat Thun,"Freienhofgasse 12, 3600 Thun",info@dassuendikat.ch,,+41332210566,3624
FREDS Garten,"Seestrasse, 3600 Thun",fred@fredsgarten.ch,,+41768146372,3624
Galerie Boutique Bar,"Obere Hauptgasse 74, 3600 Thun",info@galerie-boutiquebar.ch,,+41332235555,3624
Gelateria La Favolosa,"Bälliz 60, 3600 Thun",info@favolosa.ch,,,3624
Grottino Quai 66,"Aarequai 66, 3600 Thun",kontakt@grottinoquai66.ch,,+41335578566,3624
La Boutik De Parada30,"Obere Hauptgasse 30, 3600 Thun",parada30cafe@gmail.com,,+41789165230,3624
Mundwerk Kulturbar,"Obere Hauptgasse 49, 3600 Thun",info@mundwerk-thun.ch,,+41793198006,3624
Parada 30,"Obere Hauptgasse 30, 3600 Thun",parada30cafe@gmail.com,,+41332222206,3624
RedOx Nightlife,"Untere Hauptgasse 7, 3600 Thun",kontakt@red-ox.ch,,+41334380303,3624
Ristorante Cinquecento,"Höchhusweg 17, 3612 Steffisburg",info@ristorantecinquecento.ch,,+41334380505,3624
Ristorante Waisenhaus,"Bälliz 61, 3600 Thun",info@waisenhaus-thun.ch,,+41332233133,3624
Schloss Schadau,"Seestrasse 45, 3600 Thun",,,+41332222500,3624
Aare Pizzeria,"Aarestrasse 38B, 3600 Thun",,,+41332217674,3624
Atelier Classic Bar Wyss & Sch,"Rathausplatz 3, 3600 Thun",,,+41332237567,3624
Bistro Promenade,"Hofstettenstrasse 39, 3600 Thun",,,+41774257684,3624
Brezelkönig,3600 Thun,,,,3624
Cafe Rotondo,"Bahnhofstrasse 1, 3600 Thun",,,+41332214983,3624
Caffè Spettacolo,3600 Thun,,,,3624
Chakki,"Obere Hauptgasse 24, 3600 Thun",,,,3624
