name,address,email,website,phone,postalCode
Gasthof / Hotel Post,"Bahnhofstrasse 7, 8360 Eschlikon TG",info@post-eschlikon.ch,http://www.post-eschlikon.ch/,+41719711790,8360
Restaurant Landhaus,"Hurnen 68, 8360 Eschlikon TG",,,+41719711076,8360
Restaurant Mettlenhof,"Bürgerweg 2, 8360 Wallenwil",info@restaurant-mettlenhof.ch,,+41719713450,8360
Löwen,"Bahnhofstrasse 71, 8360 Eschlikon TG",,,+41719711783,8360
Säntisblick Gasthaus,"Säntisblick 10, 8360 Eschlikon TG",,,+41719711625,8360
Waage,"Bruggweierstrasse 2, 8360 Eschlikon TG",,,+41719711732,8360
China-Restaurant Royal Garden,"Bahnhofstrasse 1, 8360 Eschlikon TG",,,+41719711725,8360
Pizzeria Rustica,"Bahnhofstrasse 83, 8360 Eschlikon TG",,,+41719661566,8360
Da Rocco Pizzeria Ristorante Pizza-Kurier,"Balterswilerstrasse 1, 8360 Wallenwil",pizza@darocco.ch,,+41719711887,8360
Il Tiglio,"Bahnhofstrasse 42, 8360 Eschlikon",info@iltiglio.ch,,+41719101112,8360
