name,address,email,website,phone,postalCode
La delizia,"Bahnhofstrasse 15, 9230 Flawil",,http://www.la-delizia.ch/,+41713937500,9230
Restaurant Rössli,"Wilerstrasse 8, 9230 Flawil",info@roessli-flawil.ch,http://www.roessli-flawil.ch/,+41713932121,9230
Freihof,"Oberdorfstrasse 24, 9230 Flawil",,,+41713900903,9230
Landhaus,"Enzenbühlstrasse 12, 9230 Flawil",,,+41713936777,9230
Confiserie Dober AG,"Wilerstrasse 73, 9230 Flawil",,http://www.confiserie-dober.ch/,+41713931189,9230
Raan Thai Isaan Rosengarten,"Unterdorfstrasse 34, 9230 Flawil",info@rosengarten-flawil.ch,https://www.rosengarten-flawil.ch/,+41713931923,9230
Café KELLER,"Unterdorfstrasse 38, 9230 Flawil",,,+41713931422,9230
Hotel Krone,"Wilerstrasse 12, 9230 Flawil",,,+41713931193,9230
Tavola Gastro GmbH,"Wilerstrasse 56, 9230 Flawil",,,+41713932323,9230
Rest. Steinbock,"St. Gallerstrasse 24, 9230 Flawil",,,+41713931520,9230
Baris-Grill,"Lindenstrasse 16, 9230 Flawil",,,+41719513898,9230
DIMITRA Restaurant,"Bahnhofstrasse 15, 9230 Flawil",rest.dimitra@bluewin.ch,,+41713938405,9230
Hirschen - Fladehüsli,"Toggenburgerstrasse 6, 9230 Flawil",,,+41713933017,9230
Obstgarten,"Städeli 1529, 9230 Flawil",,,+41713931067,9230
Rebstock,"Alterschwil 1345, 9230 Flawil",,,+41713931389,9230
Restaurant Tga Za Jug - Flawil,"Feldhofstrasse 35, 9230 Flawil",Info@TgaZaJug.com,,+41786658616,9230
"Shi, Restaurant China Garten","Bachstrasse 19, 9230 Flawil",,,+41713900303,9230
Mocafe,"Magdenauerstrasse 1, 9230 Flawil",info@genussbaeckerei.ch,http://www.genussbaeckerei.ch/,+41713933727,9230
KELLERS verwöhnt,"Bahnhofstrasse 5, 9230 Flawil",,,+41713900930,9230
Bye Brasil,"Meierseggstrasse 5, 9230 Flawil",,,+41713933124,9230
