name,address,email,website,phone,postalCode
Don Camillo,"Rue du Pré 10, 1400 Yverdon-les-Bains",,http://www.don-camillo.ch/,+41244254282,1404
le Ranch,"Chemin des Bosquets 1, 1400 Yverdon-les-Bains",,http://www.leranch.ch/,+41244258232,1404
Champ-Pittet,"Champ-Pittet, 1400 Cheseaux-Noréaz",,,+41244233570,1404
La Galette Gourmande,"Rue du Collège 11, 1400 Yverdon-les-Bains",lagalettegourmande@outlook.com,,+41244260996,1404
Café Restaurant Japonais les 4 Marronniers,"Rue Cordey 4, 1400 Yverdon-les-Bains",,http://www.les4marronniers.com/,+41245578818,1404
Hôtel la Prairie,"Avenue des Bains 9, 1400 Yverdon-les-Bains",contact@laprairiehotel.ch,,+41244233131,1404
La Brass'rY,"Rue de la Plaine 8, 1400 Yverdon-les-Bains",,,+41244351620,1404
Pavillon des Rives,"Quai de Nogent, 1400 Yverdon-les-Bains",,,+41795078913,1404
Allo Pizza,"Avenue de Grandson 68, 1400 Yverdon-les-Bains",,,+41244253349,1404
"Bistrot des Uttins,","Rue des Uttins 22, 1400 Yverdon-les-Bains",,,+41244454131,1404
Café de la Promenade Yverdon Sàrl,"Rue des Jordils 23, 1400 Yverdon-les-Bains",,,+41244202055,1404
Café Le Tempo,"Quai de la Thièle 3, 1400 Yverdon-les-Bains",,,+41244251406,1404
Café Restaurant de la Plaine,"Rue de la Plaine 56, 1400 Yverdon-les-Bains",,,+41244252418,1404
Café Restaurant Le Romand,"Rue d'Orbe 53, 1400 Yverdon-les-Bains",,,+41244251213,1404
de la Plage,"Grèves de Clendy 20, 1400 Yverdon-les-Bains",,,+41244253513,1404
Hong Tu Sàrl,"Rue de Neuchâtel 42, 1400 Yverdon-les-Bains",,,+41244252301,1404
La Table de Mary,"Route du Gymnase 2, 1400 Cheseaux-Noréaz",,,+41244363110,1404
Le Black Lodge,"Rue des Casernes 5, 1400 Yverdon-les-Bains",,,+41244261666,1404
le Csarda,"Rue de la Plaine 67, 1400 Yverdon-les-Bains",,,+41244203898,1404
Restaurant de la Place,"Place Pestalozzi 9, 1400 Yverdon-les-Bains",,,+41244262636,1404
Restaurant Kalaya Lounge Bar,"Rue de la Plaine 1, 1400 Yverdon-les-Bains",,,+41244250654,1404
Y-Parc,"Rue Galilée 13, 1400 Yverdon-les-Bains",,,+41244239239,1404
Aux couleurs de l'Arc-en-ciel,"Rue des Remparts 12, 1400 Yverdon-les-Bains",,,+41244256040,1404
Restaurant La Rotonde,"Avenue des Bains 22, 1400 Yverdon-les-Bains",info@bainsyverdon.ch,,+41244246464,1404
Café Restaurant du Centre Thermal,"Avenue des Bains 22, 1400 Yverdon-les-Bains",,,+41244258960,1404
Café restaurant du Tennis,"Rue des Pêcheurs 17, 1400 Yverdon-les-Bains",,,+41244266877,1404
du Stand,1400 Yverdon-les-Bains,,,+41244252522,1404
l'Intemporel,"Rue du Four 10, 1400 Yverdon-les-Bains",,,+41244255090,1404
La Clef des Champs,"Route de la Croix Blanche 2, 1407 Donneloye",,,+41244332020,1404
La Pinte,"Rue du Collège 8, 1400 Yverdon-les-Bains",,,+41244454444,1404
le Bistrot,"Rue de Neuchâtel 3, 1400 Yverdon-les-Bains",,,+41244250012,1404
New-York City,"Avenue de Grandson 70A, 1400 Yverdon-les-Bains",,,+41244453893,1404
Pho Thu,"Rue de la Plaine 8, 1400 Yverdon-les-Bains",vinasco@bluewin.ch,,+41244266391,1404
Raas Leela,"Rue du Four 3, 1400 Yverdon-les-Bains",,,+41799214555,1404
Relay Café Yverdon Promenade,"Avenue de la Gare 3, 1400 Yverdon-les-Bains",,,+41244261386,1404
Restaurant de l'Aérodrome o Fil de l'Air,"Chemin de l'Aérodrome 2, 1400 Yverdon-les-Bains",,,+41244252776,1404
Restaurant L'Impro,"Rue des Cygnes 10, 1400 Yverdon-les-Bains",,,+41244254427,1404
Seven Café,"Rue du Lac 35, 1400 Yverdon-les-Bains",,,+41244252108,1404
Avenue 8 - Restaurant Pizzeria,"Avenue de Grandson 8, 1400 Yverdon-les-Bains",info@avenue8.ch,,+41244452006,1404
Café Restaurant de l'Etoile,"Rue de Chamblon 43, 1400 Yverdon-les-Bains",valbuena.to@gmail.com,,+41244202294,1404
Casa dos Frangos,"Rue des Prés-du-Lac 30A, 1400 Yverdon-les-Bains",,,+41244454590,1404
Restaurant du Chateau,"Place Pestalozzi 13, 1400 Yverdon-les-Bains",contact@resto-lounge.ch,,+41244254962,1404
APEMS et Restaurant scolaire des Isles,"Avenue des Trois Lacs 3, 1400 Yverdon-les-Bains",,,+41245244082,1404
Café-Restaurant La Fontaine,"Rue du Collège 6, 1400 Yverdon-les-Bains",,,+41244252324,1404
Café restaurant Mian Fan,"Rue de Neuchâtel 43, 1400 Yverdon-les-Bains",,,+41244260056,1404
