name,address,email,website,phone,postalCode
Kern Konditorei Café,"Hauptstrasse 26, 4242 Laufen",,http://www.cafekern.ch/,+41617616201,4242
Restaurant Cafe Zemp,"Hauptstrasse 16, 4242 Laufen",info@zemp-laufen.ch,http://www.zemp-laufen.ch/,+41617659300,4242
Pizzeria Krone,"Vorstadtplatz 6, 4242 Laufen",,https://pizzeria-krone.digitalone.site/,+41617616133,4242
Ochsen,"Delsbergerstrasse 12, 4242 Laufen",,http://www.facebook.com/pages/category/European-Restaurant/Restaurant-Ochsen-Laufen-115559316516024,+41617811222,4242
Restaurant Pizzeria da Rames,"Röschenzstrasse 45, 4242 Laufen",info@darames.ch,,+41617614180,4242
Restaurant Imbiss Point,"Rennimattstrasse 47, 4242 Laufen",,,+41617611614,4242
Rathausstübli,"Hauptstrasse 6, 4242 Laufen",,,+41617616647,4242
Bistro zur Loki,"Güterstrasse 26, 4242 Laufen",,,+41617618545,4242
Go/In,"Amthausgasse 2, 4242 Laufen",,,+41617612152,4242
Hotel Restaurant Central AG,"Röschenzstrasse 3, 4242 Laufen",info@central-laufen.ch,,+41617616103,4242
McDonald's Restaurant,"Ziegeleistrasse 40, 4242 Laufen",,,+41617631580,4242
Restaurant Lamm Laufen,"Hauptstrasse 23, 4242 Laufen",,,+41617616322,4242
Bäckerei R.Niederberger,"Hauptstrasse 48, 4242 Laufen",info@niederberger-laufen.ch,http://www.niederberger-laufen.ch/,+41617616187,4242
Central AG,"Röschenzstrasse 3, 4242 Laufen",info@central-laufen.ch,,+41617616103,4242
Molto Bene Pizzeria & Gelateria,"Delsbergerstrasse 64, 4242 Laufen",mail@moltobene-pizzeria.ch,,+41617613088,4242
Bistro alts Schlachthuus,"Seidenweg 55, 4242 Laufen",,,+41617618566,4242
Mr. Daddy's Tasty Food,"Hauptstrasse 14, 4242 Laufen",,,+41615255878,4242
O Cantinho de Laufen,"Feuerwehrweg 4, 4242 Laufen",,,,4242
Salmen Lounge Bar,"Rampenweg 2, 4242 Laufen",,,+41763280225,4242
Simply Gastro AG,"Hauptstrasse 28, 4242 Laufen",info@simplygastro.ch,,+41617616160,4242
