name,address,email,website,phone,postalCode
China Restaurant Jiu Ding,"Hauptstrasse 21, 6280 Hochdorf",info@jiuding.ch,http://www.jiuding.ch/,+41418119050,6276
Fulmine,"Hauptstrasse 34, 6280 Hochdorf",,http://www.fulmine-lieferservice.ch/,+41419104888,6276
Genossenschaft BISTRO-BAR-IM-SPITZ,"Hauptstrasse 52, 6280 Hochdorf",,https://www.im-spitz.ch/,+41419113030,6276
Café Bijou,"Hauptstrasse 10, 6280 Hochdorf",,,+41419106515,6276
BK Hochdorf AG,"Industriestrasse 2B, 6280 Hochdorf",,,+41416220206,6276
Restaurant Braui,"Brauiplatz 5, 6280 Hochdorf",,,+41419101666,6276
Restaurant Sonnmatt,"Hohenrainstrasse 2, 6280 Hochdorf",,,+41419142222,6276
Suvarnahpum Thai-Restaurant GmbH,"Hauptstrasse 32, 6280 Hochdorf",,,+41419106320,6276
Migros Restaurant Seetal-Center,"Hauptstrasse 5, 6280 Hochdorf",,,+41419146030,6276
Gasthaus Restaurant Ottenhusen,"Brunnenweg 4, 6275 Ballwil",,,+41415458388,6276
Restaurant Adler Kleinwangen,"Hauptstrasse 34, 6277 Kleinwangen",,,+41419101380,6276
Restaurant Mare,"Sempachstrasse 24, 6280 Hochdorf",,,+41794354009,6276
Hotel Kreuz,"Hauptstrasse 15, 6280 Hochdorf",cross_bar@outlook.com,,+41419106088,6276
Ristorante Bellini,"Kleinwangenstrasse 14, 6280 Hochdorf",laurasiebold2012@gmail.com,,+41415304057,6276
Babylon Shisha Bar & Lounge,"Baldeggstrasse 22, 6280 Hochdorf",info@babylonbar.ch,,,6276
Gemsy Hanny,"Oberfeldhöhe 4, 6280 Hochdorf",,,,6276
Habibi Fresh Fast Food Achmet Ahmad,"Baldeggstrasse 22, 6280 Hochdorf",,,+41782102902,6276
Los Latinos,"Hauptstrasse 23A, 6280 Hochdorf",,,+41419106424,6276
Nordish House GmbH,"Hauptstrasse 56, 6280 Hochdorf",,,+41419113333,6276
Oliver's Pub,"Hotel Restaurant Kreuz 15, 6281 Hochdorf",,,+41419106088,6276
