name,address,email,website,phone,postalCode
Restaurant Les Bergers,"Route de Siviez 27, 1997 Siviez (Nendaz)",,https://www.nendaz.ch/tourisme/bergers-3171.html,+41272881828,1997
La Taverne de l'Alpée,"Route de la Télécabine 5, 1997 Haute-Nendaz",resto@tavernedelalpee.ch,http://www.tavernedelalpee.ch/,+41272886000,1997
Tchin-Tchin Bar Pizzeria,"Route des Argeys 1, 1997 Haute-Nendaz",,http://www.tchin-tchin.ch/,+41272882510,1997
Grenier,1997 Haute-Nendaz,,,+41272882440,1997
RestoPat SARL,"Route de la Télécabine 8, 1997 Haute-Nendaz",,http://www.facebook.com/lesflambeaux1997,+41766831415,1997
Cactus Saloon & Cantina | Bar et Restaurant,"Route de la Télécabine 18, 1997 Haute-Nendaz",party@cactus.ch,http://www.cactus.ch/,+41272883132,1997
Chez Edith Au Vieux Nendaz,"Route de Siviez, 1997 Haute-Nendaz",,https://www.nendaz.ch/fr/fppoi-chez-edith-au-vieux-nendaz-42032.html,+41272882189,1997
Les Etagnes,"Route de la Télécabine, 1997 Haute-Nendaz",info@lesetagnes.com,,+41275659000,1997
Restaurant-Pizzeria Le Mont Calme,"Route de la Télécabine 2, 1997 Haute-Nendaz",info@restaurant-mont-calme.ch,,+41272883050,1997
Auberge-Restaurant Les Bisses Planchouet,"Route de Planchouet 208, 1997 Haute-Nendaz",info@bisses.com,,+41272885498,1997
Restaurant La Grange,"Route de l'Antenne 18, 1997 Haute-Nendaz",info@lagrange.ch,https://www.lagrangenendaz.ch/,+41275651617,1997
Bar à Pic,1997 Haute-Nendaz,,,+41272882737,1997
Chotte de Tortin,1997 Siviez (Nendaz),,,+41272895252,1997
Combatzeline,1997 Siviez (Nendaz),,,+41272895249,1997
La Trattoria,"Route des Ecluses 24, 1997 Haute-Nendaz",,,+41272881268,1997
Le Makalu,"Route des Argeys 1, 1997 Haute-Nendaz",,,+41272883848,1997
Mazot,1997 Haute-Nendaz,,,+41272882675,1997
Plan-du-Fou,1997 Siviez (Nendaz),,,+41272895246,1997
Tracouet,1997 Haute-Nendaz,,,+41272895257,1997
Café restaurant du Bleusy,"Route du Bleusy 230, 1997 Haute-Nendaz",,,+41272887880,1997
Café Restaurant Gîte de Planchouet,"Route de Planchouet 168, 1997 Haute-Nendaz",info@planchouet.ch,,+41272882163,1997
Restaurant Chez Dom,1997 Haute-Nendaz,buvettechezdom@gmail.com,,+41792396757,1997
Restaurant Mont-Rouge,"Route de la Télécabine 33, 1997 Haute-Nendaz",,,+41272881166,1997
Boulangerie du Village,"Chemin da Oûe 1, 1997 Haute-Nendaz",daoueboulangerie@outlook.com,https://boulangerie-du-village.digitalone.site/,+41272882257,1997
7A Factory,"Route des Ecluses 3, 1997 Haute-Nendaz",floriane.lon@gmail.com,,+41275654474,1997
À Côté De ...,"Route des Ecluses 19, 1997 Haute-Nendaz",a.cote.de@hautenendaz.ch,,+41796960224,1997
Chez Caroline,"Route de Siviez 53, 1997 Siviez (Nendaz)",,,+41272881303,1997
Grill Mountain,"Route des Ecluses 7, 1997 Haute-Nendaz",info@grillmountain.ch,,+41272882000,1997
L'Edelweiss,"Route de la Télécabine 32, 1997 Haute-Nendaz",hoteledelweiss.nendaz@gmail.com,,+41275659393,1997
Millesime Bar Oenotheque Lounge,"Route des Ecluses 29, 1997 Haute-Nendaz",info@millesimebar.ch,,+41272882198,1997
Skibar le Bob,"Chemin du Clous 8, 1997 Haute-Nendaz",info@hameaulescleves.ch,,+41765601504,1997
Tipi de Siviez,"Chotte de Pracoumoun, 1997 Siviez (Nendaz)",tipi@cactus.ch,,+41242883132,1997
Baguette magique,"Route de la Télécabine, 1997 Haute-Nendaz",,,+41796344962,1997
Bar 7A,"Route des Ecluses 10, 1997 Haute-Nendaz",,,+41272881368,1997
Boulangerie Pâtisserie La Nendette,"Route de Nendaz 950, 1997 Haute-Nendaz",,,+41272882596,1997
Brasserie 3330 alt.,"Route des Ecluses 28, 1997 Haute-Nendaz",,,+41272881048,1997
Cabane Balavaux,"r. Prarion 364, 1997 Nendaz",,,+41272895290,1997
Cabane de Tortin,"Chemin des Rairettes, 1997 Haute-Nendaz",cabane.de.tortin@gmail.com,,+41794895041,1997
Cafe-Tea-Room la Nendette,"Route de Nendaz 950, 1997 Haute-Nendaz",,,+41272882596,1997
Chez Odette,"Route de Siviez 29, 1997 Siviez (Nendaz)",,,+41272881982,1997
Espresso2go,"Route des Ecluses 12, 1997 Haute-Nendaz",,,+41750251703,1997
La Cabane,"Route des Ecluses 28, 1997 Haute-Nendaz",,,+41272882011,1997
Le Backside Sàrl,"Route de Siviez 29, 1997 Siviez (Nendaz)",,,+41272881982,1997
Le Chant du Torrent,"Route des Ecluses 107, 1997 Haute-Nendaz",,,+41795454512,1997
Le Raccard,"Route de la Télécabine 7, 1997 Haute-Nendaz",,,+41272881543,1997
Le Verre d'Ici,"Route des Ecluses 26, 1997 Haute-Nendaz",info@leverredici.ch,,+41275657161,1997
Le Vieux Chalet,"Chemin de Tsamandon 170, 1997 Haute-Nendaz",info@levieuxchalet.ch,,+41272882010,1997
Pizzeria les Flambeaux,"Route des Ecluses 4, 1997 Haute-Nendaz",,,+41272882959,1997
The Eagle Carnotzet,"Chemin des Cibles 17, 1997 Haute-Nendaz",info@hotelnendaz4vallees.ch,,+41276111111,1997
Trullo Mari Sàrl,"Route des Ecluses 12, 1997 Haute-Nendaz",,,+41272885500,1997
