name,address,email,website,phone,postalCode
Wolff's Stübli,"Widematte, 5524 Nesselnbach",office@wolffsstuebli.ch,https://www.wolffsstuebli.ch/,+41793977252,5522
lai-thai-take-away & catering r. Weisskopf,"Zentralplatz 3, 5507 Mellingen",info@lai-thai.ch,http://www.lai-thai.ch/,+41565340596,5522
Restaurant Maiengrün,"Maiengrünstrasse 36, 5607 Hägglingen",oase@maiengruen-restaurant.ch,http://www.maiengruen-restaurant.ch/kontakt_lage_kontakt.htm,+41566241120,5522
Gasthof Kreuz,"Sandbühlstrasse 1, 5607 Hägglingen",,,+41566241250,5522
Restaurant Chang-Cheng,"Bahnhofstrasse 9, 5507 Mellingen",,,+41564911311,5522
Restaurant Pizzeria Sonne,"Bremgartenstrasse 25, 5443 Niederrohrdorf",akdagali@hotmail.com,http://sonne-niederrohrdorf.ch/,+41564965443,5522
Andalusia,"Wallisstrasse 17, 5507 Mellingen",,http://www.andalusia.ch/,+41564912060,5522
Piazza Subito Restaurant,"Kleine Kirchgasse 7, 5507 Mellingen",,,+41564914808,5522
Restaurant Central,"Centralplatz 2, 5608 Stetten AG",,,+41564961425,5522
Harlekin,"Hauptgasse 2, 5507 Mellingen",,,+41564911380,5522
Ristorante al Ponte,"Lenzburgerstrasse 12, 5507 Mellingen",,,+41564910608,5522
Ristorante Pizzeria Casa Mia,"Rohrdorferstrasse 1, 5453 Remetschwil",,,+41564961747,5522
Hotel Restaurant Löwen Mellingen,"Hauptgasse 10, 5507 Mellingen",,,+41564913030,5522
Restaurant Lowen,"Hauptgasse 10, 5507 Mellingen",hotel@loewen-mellingen.ch,,+41564913030,5522
Migros Restaurant Mellingen,"Lenzburgerstrasse 50, 5507 Mellingen",,,+41585676820,5522
Restaurant Central,"Oberdorfstrasse 2, 5607 Hägglingen",,,+41565444242,5522
Restaurant Gnadenthal,"Reusspark 10, 5524 Niederwil AG",,,+41566196900,5522
Restaurant Kreuzstrasse,"Rohrdorferstrasse 1, 5453 Remetschwil",,,,5522
Gasthof Rössli,"Dorfstrasse 17, 5512 Wohlenschwil",,,+41564911280,5522
Luca Ristorante & Bottega,"Poststrasse 1, 5607 Hägglingen",,,+41565558066,5522
Mühle,"Hauptstrasse 45, 5512 Wohlenschwil",,,+41564911440,5522
Berghüsli,"Rüti 16, 5607 Hägglingen",,,+41566241171,5522
Gasthaus weisses Kreuz,"Hauptgasse 13, 5507 Mellingen",,,+41564919213,5522
V.I.B. Bar,"Bremgartenstrasse 25, 5443 Niederrohrdorf",,,+41564960302,5522
Albisser Ivanka,"Bahnhofstrasse 9, 5507 Mellingen",,,+41564913793,5522
