name,address,email,website,phone,postalCode
Restaurant St. Anton,"St. Antonstrasse 60, 9413 Oberegg",info@st-antonoberegg.ch,http://www.st-antonoberegg.ch/,+41718912442,9413
Restaurant Säntis,"Dorfstrasse 15, 9413 Oberegg",saentis-oberegg@bluewin.ch,https://www.facebook.com/Restaurant-S%C3%A4ntis-276171559082835,+41718911935,9413
zum Wilden Mann,"Haggenstrasse 10, 9413 Oberegg",,,+41718911843,9413
Kafi Anton,"St. Antonstrasse 68, 9413 Oberegg",,,+41714225090,9413
Restaurant Grüner Baum,"Schwellmühlestrasse 42, 9413 Oberegg",,,+41718911526,9413
Wirtschaft Rütegg,"Rüteggstrasse 48, 9413 Oberegg",,,+41718881556,9413
Löwen,"Schwellmühlestrasse 25, 9413 Oberegg",,,+41718911485,9413
Restaurant Harmonie,"St. Antonstrasse 2, 9413 Oberegg",,,+41718917791,9413
Sonne,"Blatten 4, 9413 Oberegg",,,+41718911585,9413
Traube,"Ebenaustrasse 7, 9413 Oberegg",,,+41718912456,9413
