name,address,email,website,phone,postalCode
Restaurant Piccolino,"Albisstrasse 16, 8134 Adliswil",,,+41447105075,8134
Al Ponte - Restaurant Pizzeria Terrasse,"Kronenstrasse 4, 8134 Adliswil",info@alponte-adliswil.ch,http://www.alponte-adliswil.ch/,+41447090545,8134
timz. Restaurant / Bar,"Zürichstrasse 12, 8134 Adliswil",essenundtrinken@timz.ch,https://www.timz.ch/,+41433779193,8134
Restaurant zur Au,"Soodstrasse 9, 8134 Adliswil",restaurant@zurau.ch,https://www.zurau.ch/,+41447106237,8134
Generali Restaurant Adliswil (Al Leone),"Soodmattenstrasse 2/4, 8134 Adliswil",generali_adliswil@zfv.ch,,+41584725404,8134
Pizzeria Flora,"Florastrasse 10, 8134 Adliswil",info@pizzeriaflora.ch,,+41433430606,8134
Restaurant Boom,"Zürichstrasse 105, 8134 Adliswil",,,+41447118585,8134
Café Disler,"Albisstrasse 7, 8134 Adliswil",,,+41433779966,8134
Restaurant Wachtstübli,"Wachtgasse 1, 8134 Adliswil",,,+41447091588,8134
China Restaurant ZEN,"Im Sihlhof 1, 8134 Adliswil",,,+41433770618,8134
Hotel Ibis Zürich - Adliswil,"Zürichstrasse 105, 8134 Adliswil",,,+41447118585,8134
Rössli,"Webereistrasse 49, 8134 Adliswil",,,+41433779956,8134
Soodmatte,"Soodstrasse 50a, 8134 Adliswil",,,+41447092545,8134
Baran Restaurant & Take Away,"Kilchbergstrasse 8, 8134 Adliswil",,,+41445109088,8134
Canaan Asia Restaurant,"Soodstrasse 14, 8134 Adliswil",canaanasiarestaurant@gmail.com,,+41439283487,8134
Restaurant Büchel,"Albisstrasse 90, 8134 Adliswil",,,+41442910019,8134
Bäckerei & Konditorei,"Im Sihlhof 10, 8134 Adliswil",info@hirotakahashi.com,,+41447092244,8134
Frau Burri GmbH,"Albisstrasse 11, 8134 Adliswil",,,+41439283863,8134
Hei Fung,"Soodstrasse 17, 8134 Adliswil",,,+41447105838,8134
Makoto Sushi GmbH,"Soodring 34, 8134 Adliswil",sushi@makoto.ch,,+41433779288,8134
