name,address,email,website,phone,postalCode
Golfhotel Riederhof,"Aletschpromenade 25, 3987 Riederalp",info@golfhotel-riederhof.ch,http://www.golfhotel-riederhof.ch/,+41279286464,3987
Tea Room/ Bed and Breakfast,"Aletschpromenade 70, 3987 Riederalp",d.zurschmitten@gmx.ch,http://www.azurschmitten.ch/,+41279276232,3987
Chüestall,"Restaurant Chüestall, 3987 Riederalp",,https://www.chuestall-blausee.ch/,+41279271591,3987
Derby,3987 Riederalp,info@derby-riederalp.ch,,+41279271033,3987
Edelweiss,3987 Riederalp,info@edelweiss-riederalp.ch,,+41279273737,3987
Adler,"Aletschpromenade 115, 3987 Riederalp",,,+41279271010,3987
Chalet-Style Hotel Walliser Spycher,3987 Riederalp,,,+41279272223,3987
Danys Riederalp GmbH,3987 Riederalp,,,+41279271444,3987
Restaurant | Pizzeria Alpenrose,"Bahnhofstrasse, 3987 Riederalp",,,+41279284545,3987
Restaurant Riederfurka,"Riederfurka, 3987 Riederalp",,,+41798118131,3987
