name,address,email,website,phone,postalCode
Ristorante San Giulio,"Via Paiardi 127, 6592 S. Antonino",,,+41918573418,6592
Centrale,"Via Cima Paese 1, 6592 S. Antonino",,,+41918581110,6592
McDonald's Ristoranti,"Via Gorelle 8, 6592 S. Antonino",,,+41918401500,6592
Hotel la Perla,"Via Cantonale 39, 6592 S. Antonino",info@hotelperla.ch,,+41918502950,6592
Ristorante Pizzeria Capriolo,"Via Industrie 2, 6592 S. Antonino",info@caprilux.ch,,+41912225101,6592
Bar Pagani,"Centro Obi, 6592 Sant'Antonino",,,,6592
Fashioncaffé,"Via Industrie 5, 6592 Sant'Antonino",,,+41918401522,6592
La Bottega di Carletto,"Via Serrai 12, 6592 Sant'Antonino",,,+41791280816,6592
Pasta e Pesto,"Via Industrie 3, 6592 Sant'Antonino",,,,6592
Pizza Tommy,"Via Serrai, 6592 Sant'Antonino",,,+41918580403,6592
