name,address,email,website,phone,postalCode
Le Petit Café,"Place de La Poste 4, 1984 Les Haudères",nicole.pahud@bluewin.ch,,+41792785131,1984
La Gouille Pension du lac bleu,"Route de la Gouille 1, 1984 Les Haudères",contact@pension-du-lac-bleu.ch,https://www.pension-du-lac-bleu.ch/,+41272831166,1984
Dents de Veisivi,"Chemin de l'Ecole 4, 1984 Les Haudères",veisivi@bluewin.ch,http://www.veisivi.ch/,+41272831101,1984
Hotel Restaurant les Mélèzes,"Route Principale 3, 1984 Les Haudères",info@hotelmelezes.ch,http://www.hotelmelezes.ch/,+41272831155,1984
Hôtel - Pizzeria des Alpes,"Route de la Sage 22, 1984 Les Haudères",alpes.hauderes@bluewin.ch,,+41272831677,1984
Le Petit-Paradis,1984 Les Haudères,,,+41272831044,1984
Restaurant de Molignon,"Route de Molignon 163, 1984 Les Haudères",,,+41272831240,1984
Cordée,"Route de la Sage 3, 1984 Les Haudères",,,+41272831312,1984
Hotel du Col d'Herens Restaurant,"Ferpecle, 1984 Les Haudères",info@hotelferpecle.ch,,+41272831154,1984
Honorine,"Route d'Arolla, 1984 Les Haudères",,,,1984
