name,address,email,website,phone,postalCode
Burger King Winterthur Töss,"Schlosstalstrasse 1, 8406 Winterthur",,https://de.burger-king.ch/,+41522028928,8406
Ristorante Pasta e piú,"Tössfeldstrasse 10, 8406 Winterthur",,http://www.ristorante-pastaepiu.ch/,+41522121872,8406
Zum Reitplatz,"Reitplatzstrasse 30, 8406 Winterthur",info@zum-reitplatz.ch,http://www.zum-reitplatz.ch/,+41522030018,8406
Hotel Töss,"Zürcherstrasse 106, 8406 Winterthur",info@hotel-toess.ch,http://www.hotel-toess.ch/,+41522025321,8406
Ristorante Caruso,"Tössfeldstrasse 30, 8406 Winterthur",,,+41522022525,8406
Grüner Hund,"Grenzstrasse 7, 8406 Winterthur",info@zumgruenenhund.ch,,+41522121336,8406
Panetarium,"Zürcherstrasse 212, 8406 Winterthur",info@panetarium.ch,,+41522029333,8406
Cardinal,"Agnesstrasse 42, 8406 Winterthur",,,+41522021646,8406
Industriehalle,"Untere Briggerstrasse 79, 8406 Winterthur",,,+41522022201,8406
Salitre,"Schlachthofstrasse 17, 8406 Winterthur",,,+41522030360,8406
Take24,"Zürcherstrasse 62, 8406 Winterthur",,,+41522133501,8406
"Dosa Bar, Restaurant & Take Away","Zürcherstrasse 162, 8406 Winterthur",,,+41522122031,8406
McDonald's Restaurant,"Zürcherstrasse 50, 8406 Winterthur",,,+41522140747,8406
Mia Grill Restaurant & Lounge,"Steigstrasse 26, 8406 Winterthur",,,+41525032060,8406
"Restaurant Bombay Darbar, Iqba","Schlosstalstrasse 68, 8406 Winterthur",,,+41522460505,8406
Restaurant Frosch,"Stationsstrasse 3, 8406 Winterthur",kontakt@restaurant-frosch.ch,,,8406
Restaurant Ochsen,"Zürcherstrasse 100, 8406 Winterthur",ochland100@icloud.com,,+41522122500,8406
Coop,"Zürcherstrasse 51, 8406 Winterthur",,,+41522688030,8406
Bäckerei Café Schneider,"Zürcherstrasse 131, 8406 Winterthur",info@beckschneider.ch,http://www.beckschneider.ch/,+41522022281,8406
Elvis Grill GmbH,"Zürcherstrasse 322, 8406 Winterthur",,,+41522121365,8406
Kafi Ziegelstei,"Dättnauerstrasse 9, 8406 Winterthur",willkommen@ziegelstei.ch,,+41525447329,8406
Thai Tae,"Stationsstrasse 3, 8406 Winterthur",mail@thaitae.ch,,+41525358719,8406
Personalrestaurant,"Klosterstrasse 30, 8406 Winterthur",,,+41522087840,8406
Asia King GmbH,"Agnesstrasse 65, 8406 Winterthur",,,+41525250282,8406
Billabong Sport's & Music Bar,"Zürcherstrasse 260, 8406 Winterthur",,,+41522026261,8406
Castello,"Klosterstrasse 50, 8406 Winterthur",,,+41522123030,8406
Husso Jugendtreff,"Tössfeldstrasse, 8406 Winterthur",,,,8406
Indian King with Pizza,"Schlosstalstrasse 68, 8406 Winterthur",mr_swiss2001@yahoo.com,,+41522460505,8406
Ristorante Entreprenere,"Technoparkstrasse 2, 8406 Winterthur",,,,8406
Ristorante Rosa dei Venti,"Zürcherstrasse 65, 8406 Winterthur",,,+41447520895,8406
